,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,2014-04-15,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,-0.17864804529085632,0.576100855025226,1.5272388468257923,-0.06250306934614613,-0.6026365824696605,-0.43644400449554865,0.1740598233233861,0.5091120538396599,0.4034780044627846,-0.6426121496332584,-0.4734180150631522,0.2275816683837526,-0.31377080516613987,-0.50911286691146,0.3445814424019362,-0.08270461961067
2,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,,,,,,,,,,,
3,0.41259242023202436,-0.24934540193213195,-0.5107788909356366,0.7082538284530173,0.049057774450061764,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,
5,0.5,0.5,0.1,linear,,,,,,,,,,,,
