,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,2014-03-21,2014-03-22,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,-0.04690157529816652,-0.47409559348047114,0.3146471736804237,0.2580845526723161,0.5821813204391164,-0.18806420293078663,0.4338456416977028,0.1572565716122014,-0.4099731663105981,-0.5062789840130568,1.0124111899363921,0.648390945744648,0.026837086269449806,0.5493116463395253,-0.2028716109980362,-0.29908427466243204,0.011173218130202223,-0.36405467648851353,-0.7819421979069663,1.0813355888971392,-0.4464960912562539,-0.06197411866761193,-0.48617386000096374,-0.8937203744986935,0.3762694756571623,-0.24628154459459495,-0.5397074690335835,-0.534604360558987,-0.5065944263939439,-0.5065924401746909,0.46476197075080883,0.7223772901470769,0.542330622375526,0.5495661119674846,-0.29856957003925455,-0.002869616878515835
2,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.4017711084333353,-0.7675347127860075,0.16613709768656548,-0.18584048394469388,0.9905867468994005,0.457627708310798,-0.20458879803757846,0.2863634243480071,0.30819682953900696,0.21756450919901482,,,,,,,,,,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.5,0.5,0.1,poly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
