,0,1,2,3,4,5,6,7,8,9,10,11
0,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13
1,-0.0027678898788208173,0.010218226509742578,-0.009781726774703792,-0.48219290693501105,0.03440409498128094,-1.1807833974619069,-0.3365636048469156,0.24273852011990815,0.009563393894055139,-0.03169196867952362,0.7237362737889139,0.15823663898025853
2,2014-03-29,2014-03-30,2014-03-31,2014-04-01,,,,,,,,
3,0.24044954479007696,0.0003173039785693277,0.538721972926071,0.5130737492190622,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,
5,0.01,1,0.01,rbf,,,,,,,,
