,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,2014-03-27,2014-03-28,2014-03-29,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26
1,1.2255986679945847,0.9748534987707203,0.5631186209095569,-0.3830849772018121,-0.45139667937561523,0.7177083409695859,0.01636384379868261,-0.39497867948161414,-0.01927221876521923,0.08875959139572842,-0.8896525834373143,-0.5214293245165385,-0.2888988324807533,-0.7236005815872435,0.9007970529363707,-0.009999893154628126,1.3042568217908972,-0.7047033130716347,-0.009999950795334556,0.1589284908530768,-0.14928803169738547,0.8778024950202719,0.3059023218572996,0.9302216781946928
2,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,,,,,,,,,,,,,,,,,
3,-0.012759062658970421,0.011761281722934669,0.71598516107127,-0.6054979005794765,1.0077636483266925,0.07926930931311205,0.2916099305532427,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,
5,0.01,0.1,0.01,poly,,,,,,,,,,,,,,,,,,,,
