,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,-0.08684507381677697,-0.05981793833751503,-0.42827269231567744,-0.8560959407043169,0.7833888354219427,-0.4628330936562648,0.249404955455514,0.45826744032138667,0.5872018672214772,0.34954305142963893,0.3296808514534053,-0.45369823345264937,0.2306758989984523,-0.35157812248335674,0.21201760479432785,-0.5339349268087323,0.2845195899332138,-0.4630521676247117,0.9441638983179921,-0.10490433995419046,0.2778988647092735,-0.3491886737172596,-0.12035188809129949,-0.051220598621671165,-0.5417341302696581,-0.3677901020151788,-1.1259996765110056,0.04414726159063331
2,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,,,,,,,,,,,,,,,,,,,,
3,0.4393379704267124,0.08796604683351728,0.17695327742933564,0.079081128765079,-0.17667045499447553,-1.0797046523622384,0.18351140181458714,0.5651398777053194,,,,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,,,,,
5,0.5,0.5,0.1,poly,,,,,,,,,,,,,,,,,,,,,,,,
