,0,1,2,3,4,5,6,7,8,9,10,11
0,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,-1.0230556264420114,-0.756290162398229,0.6663579010395653,0.5074442849357936,1.199634257008654,-0.06040701139330373,-0.4547296698922896,0.03194489162499625,-0.03194418339761196,0.5163027976057126,0.16933697881037002,-0.27369962508054346
2,2014-04-20,2014-04-21,2014-04-22,2014-04-23,,,,,,,,
3,0.7868630318664485,-0.3386439293459329,0.5301177240498269,-0.5169362952351504,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,
5,0.01,0.1,0.1,linear,,,,,,,,
