predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,finance,social,travel,weather,gsm,amusement,system
2014-04-04,AS14.28,2014-04-01-2014-04-03,5.75,0,1,7.433333333333334,-0.06666666666666667,0.5499999999999999,0.1069795694754528,0.1144001350367879,0.033287739197530856,0.0014852391975308645,0.0311633101851852,0.0025610493827160495,0.0005121141975308642,0.07407407407407407,0.009334286265432099,0.05141729938271603
2014-04-05,AS14.28,2014-04-02-2014-04-04,7.6,0,1,6.8500000000000005,-0.2333333333333333,0.5499999999999999,0.10641155808325188,0.1343099421437508,0.04350283179012345,0.0013365933641975311,0.03357749228395063,0.0021214969135802467,0.0007340663580246914,0.0925925925925926,0.010189926697530863,0.050971639660493805
2014-04-06,AS14.28,2014-04-03-2014-04-05,7.2,0,1,7.116666666666667,-0.43333333333333335,0.6833333333333332,0.10129292928735756,0.11904407407766508,0.038678256172839494,0.00027756944444444443,0.027878865740740746,0.0015036959876543207,0.0005797260802469136,0.05555555555555555,0.009308314043209876,0.04989319058641974
2014-04-07,AS14.28,2014-04-04-2014-04-06,8.0,1,0,6.8500000000000005,-0.6333333333333333,0.4666666666666666,0.0550062577366848,0.10660797067538456,0.03155996913580246,0.0001316512345679012,0.029633128858024688,0.0009116242283950617,0.00024143518518518524,0.05555555555555555,0.00672537037037037,0.02756440200617284
2014-04-08,AS14.28,2014-04-05-2014-04-07,7.8,1,0,7.6000000000000005,-0.39999999999999997,0.8833333333333333,0.050593268816654234,0.09775019289718734,0.020192827932098766,9.1195987654321e-05,0.03307990354938271,0.0011772222222222225,0.00040582947530864197,0.0,0.008896265432098765,0.05662653549382718
2014-04-09,AS14.28,2014-04-06-2014-04-08,7.0,1,0,7.666666666666667,-0.19999999999999998,0.9500000000000001,0.07425681182018974,0.09557398921269694,0.026858595679012342,9.1195987654321e-05,0.032429471450617274,0.001643846450617284,0.0005948919753086421,0.0,0.006408661265432099,0.06867645833333334
2014-04-10,AS14.28,2014-04-07-2014-04-09,7.0,1,0,7.6000000000000005,-0.3333333333333333,1.0833333333333333,0.15145475644585338,0.11991721065967907,0.031166477623456784,0.0004514351851851851,0.02807791666666666,0.001643846450617284,0.0005948919753086421,0.018518518518518517,0.00602525462962963,0.07552805555555557
2014-04-11,AS14.28,2014-04-08-2014-04-10,7.4,0,1,7.266666666666667,-0.7333333333333334,0.8333333333333334,0.18884857260390478,0.10722286265481401,0.030663777006172843,0.0005089969135802468,0.019765428240740745,0.0031379706790123454,0.00020854552469135805,0.018518518518518517,0.005088190586419753,0.04698377314814816
2014-04-12,AS14.28,2014-04-09-2014-04-11,7.8,0,1,7.133333333333333,-0.8666666666666667,0.5,0.2669752931371056,0.17637549381105247,0.039113834876543206,0.001011358024691358,0.01832574074074074,0.008231520061728394,3.898148148148148e-05,0.35185185185185186,0.005328186728395062,0.039080979938271636
2014-04-13,AS14.28,2014-04-10-2014-04-12,7.2,0,1,7.3999999999999995,-0.7833333333333333,0.5833333333333334,0.19809052160103593,0.17341116511619384,0.04278565972222222,0.0008305902777777779,0.024650713734567897,0.008231520061728394,0.00020206404320987652,0.3333333333333333,0.010044162808641977,0.044092743055555585
2014-04-14,AS14.28,2014-04-11-2014-04-13,6.8,1,0,7.466666666666666,-0.65,0.6666666666666666,0.13761603824248242,0.17952459491237446,0.047355829475308635,0.0006818325617283951,0.028581033950617275,0.005560173611111111,0.0006143287037037037,0.3703703703703704,0.00860573688271605,0.03710540509259261
2014-04-15,AS14.28,2014-04-12-2014-04-14,6.8,1,0,7.266666666666667,-0.7833333333333333,0.8333333333333334,0.061912377772021805,0.1239339467754335,0.046205204475308646,0.0003547067901234569,0.02979821759259259,2.8047839506172838e-05,0.0008309722222222222,0.05555555555555555,0.008589035493827162,0.04433204861111114
2014-04-16,AS14.28,2014-04-13-2014-04-15,6.2,1,0,6.933333333333334,-0.6,0.5499999999999999,0.08860105076615547,0.11762697532221122,0.04621565200617286,0.0007666820987654322,0.029216774691358017,2.8047839506172838e-05,0.0008369637345679012,0.05555555555555555,0.006606913580246913,0.04216153549382718
2014-04-17,AS14.28,2014-04-14-2014-04-16,7.8,1,0,6.6000000000000005,-0.19999999999999998,0.16666666666666666,0.08642350046054026,0.11919944059057735,0.04401479166666667,0.0010618055555555556,0.03339951774691358,2.8047839506172838e-05,0.0007303935185185183,0.018518518518518517,0.009780725308641975,0.048989263117283986
2014-04-18,AS14.28,2014-04-15-2014-04-17,5.8,0,1,6.933333333333334,-0.03333333333333335,0.25,0.08702943889948993,0.113833865734898,0.032514182098765436,0.0010071026234567905,0.03872446759259259,0.0,0.00047476851851851846,0.037037037037037035,0.012544166666666667,0.036510829475308655
2014-04-19,AS14.28,2014-04-16-2014-04-18,6.75,0,1,6.6000000000000005,-0.03333333333333335,0.11666666666666665,0.0595269404946171,0.11634197915133869,0.02984467592592593,0.001204398148148148,0.032692820216049384,0.0005529166666666667,0.0005803009259259258,0.037037037037037035,0.013567060185185185,0.03820548225308642
2014-04-20,AS14.28,2014-04-17-2014-04-19,7.8,0,1,6.783333333333334,-0.39999999999999997,0.3611111111111111,0.054411203139402044,0.10117598378271968,0.02059858796296297,0.0010039390432098763,0.026664058641975307,0.0013338618827160493,0.00036020833333333326,0.05555555555555555,0.009032226080246912,0.032059591049382705
2014-04-21,AS14.28,2014-04-18-2014-04-20,8.0,1,0,6.783333333333334,-0.3666666666666667,0.4444444444444444,0.028860000519990717,0.08589617283347949,0.01311305555555556,0.0008834066358024689,0.02159740740740741,0.0013338618827160493,0.00036020833333333326,0.018518518518518517,0.007650181327160495,0.029243410493827147
2014-04-29,AS14.28,2014-04-26-2014-04-28,7.0,1,0,7.583333333333333,-0.08333333333333333,0.8333333333333334,0.05950303255633169,0.0797776890417308,0.010871736111111108,0.00019928240740740743,0.014698834876543212,0.0015172453703703704,0.0010606828703703705,0.0,0.0031736959876543214,0.014009351851851851
2014-04-30,AS14.28,2014-04-27-2014-04-29,6.2,1,0,7.25,-0.15,0.7666666666666666,0.048499575858919196,0.0639040432088537,0.008807947530864196,0.00010575617283950616,0.007624456018518518,0.001018865740740741,0.0006572993827160495,0.0,0.0026438348765432103,0.011039232253086418
2014-05-01,AS14.28,2014-04-28-2014-04-30,6.4,1,0,6.8999999999999995,-0.3,0.6666666666666666,0.04098499453791395,0.015199483023197574,0.004172233796296297,0.0,0.004177920524691358,0.00031622299382716055,0.0,0.0,0.00028934799382716056,0.00726355324074074
2014-05-02,AS14.28,2014-04-29-2014-05-01,6.8,0,1,6.533333333333334,-0.3333333333333333,0.4666666666666666,0.029363061602594314,0.03790363039591431,0.00937107638888889,0.0003439544753086419,0.012122353395061727,0.00031988040123456796,0.00015525462962962962,0.018518518518518517,0.004155462962962964,0.025650196759259242
2014-05-03,AS14.28,2014-04-30-2014-05-02,7.4,0,1,6.466666666666668,-0.43333333333333335,0.5333333333333333,0.056784272948373515,0.07191250385509597,0.019384212962962964,0.0003633333333333333,0.022989247685185187,0.00043626157407407416,0.00015525462962962962,0.037037037037037035,0.005358977623456791,0.04080037037037035
2014-05-04,AS14.28,2014-05-01-2014-05-03,6.8,0,1,6.866666666666667,-0.3666666666666667,0.7999999999999999,0.06465110355773963,0.09740763502908341,0.027252202932098766,0.00040976466049382713,0.0272822762345679,0.00043626157407407416,0.00032473765432098766,0.07407407407407407,0.007716608796296299,0.053513020833333313
