,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-09,2014-04-10,2014-04-11,2014-04-12
1,-1.2243752479553223,0.033147811889648438,-0.38388814926147496,-0.77952365875244123,1.021237850189209,-0.48542118072509766,-0.23206043243408203,-0.78164892196655256,0.021388530731201172,0.35063680013020715,0.51582002639770508,1.0159273147583008,-0.31880553563435754,0.76699209213256836,0.51453304290771484
2,2014-04-05,2014-04-06,2014-04-07,2014-04-08,,,,,,,,,,,
3,0.4163483619689945,0.41963281631469762,0.016691207885742188,-0.18371028900146502,,,,,,,,,,,
