,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,-0.43984355926513707,-0.039934635162353516,-0.040337562561035156,0.15971584320068377,0.75958566665649396,-0.040524005889892578,-0.24042196273803729,-0.84028892517089826,-0.037970066070556641,-0.29027271270751953,-0.040128707885742188,-0.24041767120361346,0.7596376419067381,0.95948457717895508,-0.64053068161010707,-0.040002346038818359,-0.040388584136962891,-0.040420055389404297,-0.040367603302001953,-0.040436744689941406,0.35953035354614293,0.15951366424560565,-0.040433406829833984
2,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,,,,,,,,,,,,,,,,,
3,-0.54043912887573242,-0.040180683135986328,-0.040490627288818359,0.3595103263854984,-0.24049444198608416,-0.040379524230957031,,,,,,,,,,,,,,,,,
