,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,2014-03-22,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04
1,-0.20980110168457067,-0.0092722892761232245,-0.0092889785766603339,0.1914215087890625,-1.0093185424804689,-0.055340766906738281,-0.0096818923950197089,0.59147539138793981,-0.21081008911132848,-0.2100347518920902,-0.0092789649963380683,-0.21074047088623082,0.19239521026611328,-0.0080406188964845526,0.18989229202270508,0.19012117385864258,-0.21003570556640661,-0.0075122833251954901,-0.059372901916503906,0.39009780883788991,-0.14371760686238488,-0.0089704513549806464,-0.60994987487792951,-0.058972835540771484,-0.20857849121093786,0.58997478485107457,-0.0091473579406740058,-0.01031227111816424,0.190277099609375,0.18963241577148438,-0.010127735137939631,0.38963909149169851,0.18949317932128906,-0.010218334197998225,-0.010038566589355646
2,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.21062507629394567,-0.40926609039306605,-0.0090333938598634589,-0.059845924377441406,-0.0097500801086427558,0.18996572494506836,-0.21045866012573278,0.39045686721801687,-0.31061983108520508,,,,,,,,,,,,,,,,,,,,,,,,,,
