,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26
1,0.20415163040161133,-0.84641103744506818,0.70745420455932617,0.75290040969848615,1.202847957611084,0.95261573791503906,0.70267295837402344,-0.047290325164794922,0.55373010635375941,-0.84708242416381818,0.55651960372924769,0.20296955108642578,0.45303916931152344,-0.2469398498535158,-0.84651212692260724,0.1558897018432619,-0.54675722122192383,-1.0450778007507324,-0.24111146926879901,-0.046114444732666016,-0.79720544815063477,-0.5440678596496582,-0.445843601226807,-0.71282259623209754,0.15478487014770526,0.20316696166992188,0.95322132110595703
2,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,,,,,,,,,,,,,,,,,,,,
3,-1.0465559959411621,-1.1744114875793459,-0.94843339920043945,-1.5283608436584473,0.33446741104125977,-0.44653978347778356,0.95792913436889648,,,,,,,,,,,,,,,,,,,,
