,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04
1,0.80821638107299787,2.2581968307495117,1.0075631141662598,0.21183414459228533,-1.5855905214945478,0.62923965454101527,-0.49206686019897461,0.20854492187500018,0.50940227508544922,0.0085072517395019531,0.75865554809570312,-0.59154901504516566,0.83372049331665021,0.40876617431640661,0.2088686943054201,-2.4379262924194336,0.88369073867797887,0.50810670852661133,0.2089912414550783,0.039514064788818359,-1.2392849922180176,-2.1879484176635744,-0.57877569198608381,0.089905261993408203,0.76416158676147461,-0.99205398559570312,-0.98943614959716797,-0.92240285873413086,0.22752542495727557,-0.32315905888875207,2.0405945777893066
2,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,,,,,,,,,,,,,,,,,,,,,,,
3,1.0265717506408691,-2.9359803199768066,1.1823588371276852,0.0090947151184082031,0.044382095336914062,-0.39038076400756871,-2.6554247538248701,-0.21614036560058558,,,,,,,,,,,,,,,,,,,,,,,
