,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,0.60988779067993093,0.20988731384277326,0.20988731384277326,0.65988731384277344,0.15988731384277344,0.40988779067993164,1.0098873138427731,0.80988731384277379,-0.19011268615722621,0.0098882675170894885,-0.1901117324829098,0.20988826751708967,0.20988779067993146,0.0098873138427730822,-0.79011173248291033,-0.19011030197143519,-0.1901117324829098,0.20988826751708967,-0.190112209320068,0.0098882675170894885,0.076554457346599492,-0.190112209320068,-0.59011173248291016,0.0098892211914058947,0.40988779067993164,-0.34011268615722656,0.0098873138427730822,-0.59011268615722656,-0.39011173248290998,-0.59011173248291016,-0.39011173248290998,0.0098882675170894885,0.15988731384277344,-0.19011268615722621,-0.34011268615722656
2,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.090111732482910156,0.20988779067993146,-0.090112209320068359,-0.190112209320068,0.0098882675170894885,-0.59011173248291016,-0.19011077880859339,-0.090111732482910156,-0.090112686157226562,,,,,,,,,,,,,,,,,,,,,,,,,,
