,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-10,2014-04-11,2014-04-12,2014-04-13
1,-0.01372528076171875,-0.01436614990234375,-0.01421356201171875,0.23577785491943359,-0.014359474182128906,0.48568058013916016,0.48558998107910156,-0.014430046081542969,-0.01434326171875,-0.014218330383300781,-0.51426792144775391,-0.014337539672851562,-0.01419830322265625,0.73567581176757812,0.18566150665283221
2,2014-04-06,2014-04-07,2014-04-08,2014-04-09,,,,,,,,,,,
3,0.017325401306152344,-1.2642879486083984,-0.058027648925781605,0.1954862594604494,,,,,,,,,,,
