,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01
1,-0.37480783462524414,0.37715578079223633,0.57472343444824148,0.12739038467407227,-0.42476921081542951,0.17745857238769513,-0.026020431518555043,0.99749336242675746,-0.42545251846313459,0.63146638870239258,0.5793191909790032,0.3761897087097168,0.62483310699462891,0.17451267242431623,-0.02494277954101598,0.37768745422363281,-0.62424087524414062,-1.6217422485351562,-0.83213901519775391,-0.50997734069824219,-0.020144844055176137,0.17763452529907209,-0.024151229858398793
2,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,,,,,,,,,,,,,,,,,
3,-0.12465953826904297,-0.42207603454589826,-1.1941224098205563,0.25341472625732386,0.18050746917724592,-0.12399911880493164,,,,,,,,,,,,,,,,,
