,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,2014-03-18,2014-03-19,2014-03-20,2014-03-21,2014-03-22,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,0.82186460494995117,0.21367597579956055,0.23067827224731463,0.28115129470825195,-2.7929553985595703,-0.31670055389404261,-0.055233240127563477,0.65091975529988577,-0.60803127288818359,-0.39714069366455096,-0.19954137802124006,-0.10372648239135707,-0.3458183288574217,0.24003820419311506,0.3812108039855957,0.055334091186523438,0.26384515762329119,-0.20093345642089844,0.52315902709960938,-0.1389686584472658,-0.022727489471435547,-0.17485427856445312,0.061857700347900391,0.040200424194336115,0.40483188629150391,-0.15088176727294922,0.47189426422119141,0.34723653793334996,-0.023649215698242188,0.67855434417724592,0.078062915802002308,0.0060849189758300781,-0.062340927124023615,-0.051618576049804688,-0.15600652694702166,0.19089794158935547,-0.042103290557861328,0.64378118515014648,-0.38877073923746863
2,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.050302219390869318,-0.59895982742309606,0.4168858528137207,0.084437561035156428,0.086965274810791193,0.028743934631347834,0.012417030334472834,0.26551504135131854,0.085477542877197443,0.15537805557250994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
