,Unnamed: 0,mood,arousal,valence,activity,screen,communication,social,gsm,amusement,system
0,2014-03-17,6.0,-0.4,0.4,0.08337052096204703,0.06497481483000296,0.020532743055555552,0.0,0.15384615384615385,0.01181506944444444,0.009941261574074078
1,2014-03-18,7.5,0.25,1.0,0.11319590615792095,0.08306743056409895,0.05105927083333335,0.0,0.6923076923076923,0.010478819444444449,0.005563541666666665
2,2014-03-19,6.75,1.0,0.75,0.13369126492653632,0.07055335649461658,0.05000857638888888,0.0,0.0,0.011934918981481486,0.0029039004629629627
3,2014-03-20,7.2,1.0,0.8,0.1184567993861232,0.05628317128728938,0.051931284722222214,0.0,0.07692307692307693,0.005930763888888889,0.0014144444444444445
4,2014-03-21,7.25,0.0,1.0,0.050197722898856136,0.035096284716769524,0.02624281250000001,0.0,0.38461538461538464,0.004349444444444446,0.004557800925925926
5,2014-03-22,3.75,-2.0,-1.0,0.018560992335206163,0.020904861106364817,0.012714918981481482,0.0,0.0,0.007429641203703701,0.0002323726851851852
6,2014-03-23,4.4,-1.4,-1.0,0.08524289724808608,0.04620157407665695,0.03333851851851853,0.0,0.7692307692307693,0.008672905092592597,0.003118796296296296
7,2014-03-24,3.75,-2.0,-1.0,0.0065358720727085465,0.04822853010285784,0.04227628472222222,0.0,0.07692307692307693,0.006415046296296296,0.014716574074074071
8,2014-03-25,5.333333333333333,-1.0,0.3333333333333333,0.0409668880042286,0.11022156251249486,0.06865172453703704,0.0,0.07692307692307693,0.03111061342592592,0.007067407407407408
9,2014-03-26,5.5,-0.5,0.25,0.03923650919372562,0.09864616897647033,0.08739467592592591,0.0,0.07692307692307693,0.008281574074074078,0.0020476388888888888
10,2014-03-27,5.8,-0.6,0.2,0.07717586025360933,0.1303648842788405,0.10119390046296296,0.0,0.15384615384615385,0.013162083333333328,0.007490081018518516
11,2014-03-28,6.2,0.0,0.6,0.045324583168289634,0.05562824074316907,0.043607349537037016,0.0039931365740740726,0.07692307692307693,0.04779413194444447,0.003772002314814813
12,2014-03-29,6.4,-0.4,1.0,0.1044231818505304,0.02901295139281838,0.018342361111111108,0.0,0.3076923076923077,0.003995856481481483,0.006026041666666666
13,2014-03-30,6.2,-0.8,0.8,0.07491950961612631,0.04782737267790016,0.03744931712962963,0.0,0.3076923076923077,0.004171782407407408,0.003357951388888889
14,2014-03-31,6.8,-0.4,1.0,0.055341321768997434,0.014794456009511587,0.006733263888888889,0.0,0.15384615384615385,0.014695763888888894,0.002047488425925926
15,2014-04-01,7.0,0.0,1.0,0.07812598561494997,0.05373003471504762,0.03239695601851853,0.0041262384259259256,0.0,0.010637118055555556,0.005540925925925926
16,2014-04-02,7.0,-0.2,1.0,0.07312614127423467,0.0389183217480227,0.020226712962962957,0.003574062500000001,0.0,0.007540578703703703,0.00461384259259259
17,2014-04-03,7.2,-1.0,0.8,0.052751485335188086,0.05315336804423064,0.0350332986111111,0.007462523148148151,0.0,0.002915648148148148,0.00818940972222222
18,2014-04-04,7.0,-0.8,1.0,0.04145652357485975,0.10578929398898733,0.0755499074074074,0.002749895833333333,0.2307692307692308,0.0031566087962962962,0.01856851851851852
19,2014-04-05,7.5,0.0,1.0,0.06928846414407397,0.02880848380702513,0.015309293981481476,0.0,0.07692307692307693,0.0025181828703703703,0.0032308333333333343
20,2014-04-06,6.8,-0.4,1.0,0.07736263815327493,0.0493910300952417,0.04171781249999999,6.986111111111112e-05,0.15384615384615385,0.010273912037037038,0.003499942129629629
21,2014-04-07,6.75,-0.25,0.75,0.06685869441897199,0.057897905089237076,0.046528171296296314,0.0,0.07692307692307693,0.004033715277777779,0.005825069444444445
22,2014-04-08,6.75,0.25,0.0,0.08512478025882424,0.028852071775882338,0.017044756944444447,0.0,0.07692307692307693,0.023157893518518508,0.003146261574074075
23,2014-04-09,7.0,0.25,0.75,0.1536189527904702,0.09152275461289623,0.07209018518518519,8.288194444444445e-05,0.07692307692307693,0.010780717592592592,0.005817615740740743
24,2014-04-10,7.2,0.8,1.0,0.013347120143232593,0.038996273149494776,0.02436050925925926,0.002982222222222222,0.07692307692307693,0.01018385416666667,0.005714745370370371
25,2014-04-11,7.0,0.2,0.6,0.0946152502759936,0.06799881945605635,0.05534027777777775,0.0008396180555555553,0.0,0.006385312499999996,0.011783402777777776
26,2014-04-12,7.0,-1.4,1.0,0.049298857254267366,0.10746278933628843,0.08169339120370371,0.008877002314814818,0.2307692307692308,0.0061533796296296284,0.004779317129629632
27,2014-04-13,7.5,0.3333333333333333,1.0,0.11412738344393665,0.027206111117093642,0.01931297453703703,0.0022990277777777783,1.0,0.0023375115740740748,0.007154560185185186
28,2014-04-14,6.4,-1.2,0.4,0.1017234451157769,0.046845752312629316,0.017345578703703703,0.01320636574074074,0.0,0.004509004629629629,0.008083043981481481
29,2014-04-15,7.0,0.2,0.8,0.05729654885661261,0.08727184028813131,0.049730208333333366,0.01807739583333334,0.0,0.006971030092592589,0.004640196759259261
40,2014-04-26,7.8,-0.8,1.0,0.20016636094205967,0.06344334491149142,0.03893521990740742,0.008212372685185184,0.2307692307692308,0.013547280092592585,0.008812881944444441
41,2014-04-27,7.4,-0.6,1.0,0.018822482895967985,0.035264351861896345,0.03668520833333337,0.0060531365740740745,0.0,0.002663391203703702,0.002417013888888889
42,2014-04-28,7.0,-0.6,1.0,0.010304627529119476,0.07010798611574702,0.05453599537037039,0.006628668981481481,0.07692307692307693,0.007772303240740744,0.00498800925925926
43,2014-04-29,6.8,0.4,0.8,0.04116509714674098,0.04433270831902821,0.031711979166666675,0.027160243055555557,0.0,0.006755266203703706,0.00011717592592592593
44,2014-04-30,7.0,-0.6,1.0,0.06160851782272661,0.04297260416326698,0.03413526620370372,0.003994768518518519,0.0,0.0011989699074074073,0.00048204861111111115
45,2014-05-01,6.8,-0.2,1.0,0.02529227510600561,0.05884091433827523,0.0481538425925926,0.0057315393518518505,0.0,0.0010469212962962962,0.0039709375
46,2014-05-02,7.0,-0.2,1.0,0.006817240295425038,0.1458403472133257,0.08667408564814814,0.010336516203703705,0.5384615384615384,0.004518599537037037,0.03707613425925927
47,2014-05-03,6.75,0.25,1.0,0.05447085148853847,0.04300059026866048,0.028453865740740738,0.00830716435185185,0.4615384615384616,0.0019066782407407407,0.005776319444444446
48,2014-05-04,7.0,0.25,1.0,0.07258033493084994,0.047829594896347465,0.03807737268518519,0.0008328472222222222,0.15384615384615385,0.0031213078703703698,0.002359560185185185
49,2014-05-05,6.333333333333332,-0.3333333333333333,1.0,0.0024906600249066,0.0005675115767452451,0.0003792939814814815,0.0,0.0,5.966435185185186e-05,0.0
