predict_day,user,window,true_mood,mood,arousal,valence,activity,screen,communication,finance,office,social,travel,gsm,amusement,system
2014-04-04,AS14.01,2014-04-03-2014-04-03,6.2,6.4,-1.2,0.0,0.04923847270844107,0.24770642361983106,0.1671074305555555,0.0008823379629629629,0.0,0.0365074189814815,0.0002208564814814815,0.3636363636363637,0.014972581018518519,0.02898421296296297
2014-04-05,AS14.01,2014-04-04-2014-04-04,6.8,6.2,0.2,0.4,0.12668931120732582,0.14328021990756198,0.06344476851851852,0.0,0.0,0.02414579861111112,0.0018314930555555558,0.2727272727272727,0.017884571759259258,0.02414954861111111
2014-04-06,AS14.01,2014-04-05-2014-04-05,6.5,6.8,-0.4,0.6,0.11900230220344547,0.03866239583326711,0.021821863425925923,0.0,0.0,0.004203796296296297,0.002175289351851852,0.0,0.0008839004629629631,0.17683039351851845
2014-04-07,AS14.01,2014-04-06-2014-04-06,6.5,6.5,-0.75,0.5,0.06440779944246812,0.08642733796051252,0.038839618055555566,0.0,0.0,0.003720601851851849,0.0,0.3636363636363637,0.0034909722222222217,0.05318184027777778
2014-04-08,AS14.01,2014-04-07-2014-04-07,6.6,6.5,-0.6666666666666666,0.25,0.050670621174317886,0.1139627430532817,0.08512748842592592,0.0005338888888888889,0.00019799768518518517,0.017076597222222222,0.0006973032407407407,0.09090909090909093,0.005175011574074074,0.013115601851851849
2014-04-09,AS14.01,2014-04-08-2014-04-08,7.4,6.6,-0.4,0.3333333333333333,0.07532705826134849,0.17478162039209294,0.10969390046296296,0.00022142361111111112,0.0,0.03073056712962963,0.0,0.09090909090909093,0.04012128472222221,0.010750370370370368
2014-04-10,AS14.01,2014-04-09-2014-04-09,7.4,7.4,-0.8,1.0,0.12038411453232875,0.15692464121513902,0.07149393518518515,0.0,0.0,0.03271238425925927,0.0,0.3636363636363637,0.010888541666666666,0.025647870370370376
2014-04-11,AS14.01,2014-04-10-2014-04-10,7.0,7.4,-0.4,0.8,0.07896310519489108,0.1075937384173826,0.0564978125,0.0,0.0002684606481481481,0.01359626157407408,0.0,0.6363636363636364,0.021527222222222232,0.01265094907407407
2014-04-12,AS14.01,2014-04-11-2014-04-11,7.25,7.0,-1.2,0.8,0.07998620207306051,0.12183849537262212,0.03861796296296298,0.0010890393518518519,0.0,0.006907488425925925,0.00039622685185185187,0.0,0.0228719675925926,0.0414777662037037
2014-04-13,AS14.01,2014-04-12-2014-04-12,8.0,7.25,-0.75,0.75,0.07224906147031818,0.13600473380751074,0.07633197916666665,0.0,0.0,0.003060555555555556,5.8229166666666675e-05,0.0,0.02530650462962963,0.0075791435185185154
2014-04-14,AS14.01,2014-04-13-2014-04-13,7.2,8.0,-1.25,1.0,0.014021328954370723,0.02321471063903085,0.01269438657407407,0.0009538541666666668,0.0,0.00039932870370370366,0.0,0.0,0.0028864814814814816,0.005178414351851853
2014-04-15,AS14.01,2014-04-14-2014-04-14,6.4,7.2,-1.2,0.6,0.08388731446988419,0.2081649073985992,0.07507273148148151,0.0010338310185185188,0.0,0.03381927083333333,0.000336851851851852,0.18181818181818185,0.07251800925925926,0.022541608796296297
2014-04-16,AS14.01,2014-04-15-2014-04-15,7.2,6.4,0.0,0.8,0.09011215278072524,0.15723637729607254,0.07203971064814814,0.00015096064814814814,0.0,0.05125243055555557,9.679398148148148e-05,0.8181818181818182,0.010931967592592592,0.02171468749999999
2014-04-17,AS14.01,2014-04-16-2014-04-16,6.6,7.2,0.75,0.5,0.11611033612712215,0.14493605322859907,0.05989601851851852,0.0,0.0,0.022139490740740748,0.0,0.09090909090909093,0.004939050925925928,0.013277777777777779
2014-04-18,AS14.01,2014-04-17-2014-04-17,6.8,6.6,-0.4,0.6,0.056917856672096825,0.17382500000849924,0.13719142361111109,0.0,0.0,0.02438826388888889,0.0,0.18181818181818185,0.0016463078703703705,0.006966655092592592
2014-04-19,AS14.01,2014-04-18-2014-04-18,7.8,6.8,-0.8,0.8,0.09403300669497608,0.15614269675479986,0.06182473379629627,0.0013792013888888886,0.0,0.023077800925925925,0.0007392824074074075,0.09090909090909093,0.008962430555555553,0.022564560185185184
2014-04-20,AS14.01,2014-04-19-2014-04-19,7.25,7.8,-0.2,1.0,0.09943191172384026,0.1538570370442338,0.03157708333333334,0.0011068171296296297,0.0,0.004591111111111111,0.0014917824074074072,0.09090909090909093,0.0057680324074074075,0.014490578703703703
2014-04-21,AS14.01,2014-04-20-2014-04-20,7.6,7.25,-0.25,0.75,0.07481624304311597,0.09656849537458688,0.0576935648148148,0.00012275462962962964,0.0,0.025899791666666658,0.0,0.3636363636363637,0.008420046296296295,0.011783807870370372
2014-04-22,AS14.01,2014-04-21-2014-04-21,7.4,7.6,-0.25,1.0,0.10204105896824717,0.04436332175025234,0.02319846064814816,0.00038502314814814817,0.0,0.004964953703703703,0.0007902546296296298,0.18181818181818185,0.000866666666666667,0.042281412037037024
2014-04-23,AS14.01,2014-04-22-2014-04-22,7.6,7.4,0.2,1.0,0.09192955182229204,0.1792855323989082,0.1314920486111112,0.0004450578703703704,0.0,0.016464675925925924,0.0,0.18181818181818185,0.012743252314814815,0.030511215277777788
2014-04-24,AS14.01,2014-04-23-2014-04-23,7.6,7.6,0.2,1.0,0.04598568913376553,0.16823310184533952,0.10333879629629628,0.0002089236111111111,0.0,0.006094884259259262,0.0,0.09090909090909093,0.004021145833333335,0.015946597222222227
2014-04-25,AS14.01,2014-04-24-2014-04-24,7.2,7.6,-0.4,1.0,0.0509029881940343,0.25563053240930605,0.1121774652777778,0.002429826388888889,0.0,0.031117314814814813,0.0005924074074074074,0.09090909090909093,0.05167795138888887,0.025260046296296284
