,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,2014-03-26,2014-03-27,2014-03-28,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13
1,0.064127445220947266,0.063929557800292969,0.063897132873535156,0.063875198364257812,0.063892364501953125,0.063895702362060547,-0.43612003326416016,0.063969612121582031,-1.186089038848877,-0.33558692932128942,0.26398487091064471,0.063914775848388672,0.063903331756591797,0.81389760971069336,0.26386613845825213
2,2014-03-29,2014-03-30,2014-03-31,2014-04-01,,,,,,,,,,,
3,0.31390476226806641,0.063886642456054688,0.56392240524291992,0.56387567520141602,,,,,,,,,,,
