,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,2014-03-25,2014-03-26,2014-03-27,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12
1,-1.1229724884033203,0.22468376159667969,-0.47886886596679723,-0.87289028167724592,0.036244392395019531,0.25548346837361535,0.42090988159179688,0.32117214202880895,0.40532722473144567,-0.078795433044433594,-0.27775974273681658,0.92498636245727539,-0.41395457585652551,0.6728367805480957,0.42011690139770508
2,2014-03-28,2014-03-29,2014-03-30,2014-03-31,,,,,,,,,,,
3,-0.84786586761474592,1.0041327476501465,-0.58103466033935547,-0.32203769683837891,,,,,,,,,,,
