,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,0.51199913024902344,0.47099208831787109,-0.47938938140869158,0.3037847518920902,0.1574987411499027,-0.27601432800292969,-0.71726379394531214,0.56711845397949201,-0.65167751312255895,0.39660511016845668,0.60555820465087873,0.72110748291015625,0.52129249572753888,0.41448745727539027,-0.35076446533203143,0.12394943237304723,-0.27597999572753906,0.31567955017089844,-0.4769804000854494,0.32459411621093714,-0.5337804794311527,0.81075477600097656,-0.27928447723388672,0.37310562133789027,-0.27868938446044922,0.014719009399414062,0.0039789199829103339,-0.6735382080078125,-0.5653509140014652,-1.2611467361450197,0.19815731048583984
2,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,,,,,,,,,,,,,,,,,,,,,,,
3,0.33182811737060547,-0.07966117858886701,0.036791801452636719,0.14466228485107457,-0.024995803833007812,-0.92000007629394531,0.43889942169189489,0.36279354095458949,,,,,,,,,,,,,,,,,,,,,,,
