,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,2014-03-18,2014-03-19,2014-03-20,2014-03-21,2014-03-22,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,0.69780588150024414,0.12082290649414062,0.2751070976257326,0.32550430297851562,-3.0707511901855469,-0.3708668708801266,-0.084352016448974609,0.63832600911458304,-0.80315351486206055,-0.20266027450561541,-0.19095182418823242,-0.21504449844360352,0.098444461822509766,0.21615762710571307,0.0894927978515625,0.00039196014404296875,0.49903583526611328,0.21601142883300817,-0.021335601806640625,0.19302434921264666,-0.45710172653198278,0.53967475891113281,0.20982427597045916,0.1948310852050783,0.097578239440918146,0.12273759841918963,0.26210994720459002,0.14074106216430682,0.13549966812133807,0.78853015899658185,0.33937397003173864,-0.059940814971923828,-0.20589513778686541,0.033049583435058594,-0.23763771057128924,0.0046992301940917969,0.012859821319580078,0.31609010696411133,-0.58138577143351355
2,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.65871591567993182,-0.35007839202880842,-0.48000297546386683,-0.59649496078491193,0.0978024482727049,0.07769012451171875,-0.006267547607421875,0.18673391342163104,-0.081571578979492188,0.53608560562133789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
