,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,2014-03-22,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04
1,-0.19805469512939489,0.001769351959228338,0.0037954330444334161,0.2085108757019043,-0.99487371444702166,-0.033155918121337891,0.00032501220703107236,0.60718669891357457,0.012680339813232244,-0.047139167785644531,0.39995164871215749,-0.13464434941609582,0.0030072212219236505,-0.59986953735351545,-0.050593852996826172,-0.1912511825561527,0.59678592681884801,-0.20171251296997106,-0.39887819290161097,0.00095014572143536924,-0.050340175628662109,-0.00074644088745134951,0.19682025909423828,-0.20160999298095739,0.39962501525878835,-0.30294609069824219,0.0016768455505369317,-0.0041152954101564276,0.20078182220458984,0.19758176803588867,-0.0012294769287111151,0.39667577743530202,0.19724321365356445,-0.0019824028015138495,-0.00081415176391619326
2,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.20489397048950231,-0.20198287963867223,0.0019162178039549005,-0.20466794967651403,0.26158285140991211,0.013091850280761541,0.19760036468505859,0.20239400863647461,-0.20033826828002965,,,,,,,,,,,,,,,,,,,,,,,,,,
