,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02
1,0.39454708099365199,1.19611349105835,0.19456090927124059,0.39562759399414027,-0.0046976089477537286,-1.0040653228759764,-0.20050954818725586,0.59490661621093732,0.39513263702392543,-0.40440721511840838,-0.40223903656005877,-0.60201635360717809,-0.40190143585205096,-1.2027502059936523,-1.1996216773986816,-0.79904994964599574,-3.7017488479614258,0.32891769409179705,-0.60392417907714879,0.19745817184448278,-1.4543952941894531,0.20189418792724645,0.46240345637003699,0.54552364349365234,1.5953214645385749,0.79441976547241211,0.96166388193766217,1.2947111129760742,0.62787373860676965,1.1283944447835292,0.79486989974975586
2,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,,,,,,,,,,,,,,,,,,,,,,,
3,0.29633712768554688,0.19535961151123082,0.39559469223022425,0.59538154602050763,-0.40487165451049822,-0.95277595520019531,0.19965972900390661,0.99567337036132741,,,,,,,,,,,,,,,,,,,,,,,
