,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,2014-03-18,2014-03-19,2014-03-20,2014-03-21,2014-03-22,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,-0.27259597778320277,0.26588058471679688,-0.41204891204833949,-0.12931098937988317,0.03984298706054723,0.51175804138183612,0.038832473754882635,0.64374942779541033,-0.16507911682128906,0.66314754486083949,0.076486587524414062,-0.14517784118652344,-0.44860458374023438,0.74200782775878871,0.60768184661865199,0.041097640991210938,0.73440990447998011,-0.32334365844726598,-0.47068271636962855,0.29454002380371058,-0.38905315399169904,-0.11854076385498047,1.2199848175048826,-0.59495220184326136,0.43012132644653356,-0.054852485656738281,-0.71958389282226598,-0.03326638539632043,-0.59086100260416785,-0.83575344085693359,-0.34490013122558594,0.018032836914062322,-0.40918254852294922,0.13388697306315223,0.28586101531982422,0.26752586364746112,0.61702480316162145,-0.14483470916748065,-0.1341527303059884
2,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.018409093221027462,-0.19968032836914062,2.2948848406473807,-0.0030910491943361151,0.77158985137939418,0.28138561248779315,0.14656219482421839,0.29324722290039062,0.58799266815185547,0.47179355621337926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
