,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,2014-03-20,2014-03-21,2014-03-22,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02
1,-1.12118895848592,0.0173275947570799,-0.29518365859985352,0.20648813247680664,-0.39684257507324183,-0.7910771369934082,-1.1867655754089359,-0.77375411987304688,-0.045337200164794922,0.20579385757446289,-0.39534006118774379,0.40631456375122088,-0.19616832733154332,0.2048029899597168,0.20485353469848633,-0.39604291915893519,0.21116781234741211,-0.19610967636108434,0.45924711227416992,0.20274782180786133,0.004462528228759588,0.40460224151611346,0.2033085823059082,0.45473957061767578,-0.19576873779296911,0.4571986198425293,-1.3969818115234371,0.49924201965332049,-0.048348903656005859,0.40394563674926776,1.2039122581481934,0.20154428482055664,0.20331048965454102,0.20415067672729492,1.2031149864196777
2,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.2919621467590332,-0.7898411750793457,-1.3868599891662594,-0.78911876678466797,-0.98771829605102557,-0.38549575805664027,-0.54428339004516602,-0.58052568435668928,0.20623159408569336,,,,,,,,,,,,,,,,,,,,,,,,,,
