,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,-0.31710643768310565,0.8829646110534668,-1.3671350479125977,0.48321065902709925,0.082878303527832209,0.88292121887207031,-0.31707544326782244,-0.91702251434326154,0.68336420059204084,-1.3171350479125978,-0.36657142639160156,0.68298797607421857,0.88287734985351562,0.13286876678466797,-0.11711549758911133,0.88296937942504883,-0.11713790893554688,0.88295459747314453,0.13287591934204102,0.38294124603271484,-0.11710548400878906,-0.91700868606567365,-0.71672782897949183,-0.31696481704711932,0.28295125961303746,-0.31709737777709979,-0.11701774597167969
2,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,,,,,,,,,,,,,,,,,,,,
3,0.68286685943603498,-0.11712551116943359,-0.11710357666015625,0.28290977478027379,0.68284587860107404,0.082863998413086115,-0.31710071563720721,,,,,,,,,,,,,,,,,,,,
