,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01
1,-0.24405288696289062,0.55597162246704102,0.7059366226196282,0.29075193405151367,-0.25226907730102521,0.52219009399414062,0.75913858413696289,0.3104179382324217,0.12958393096923793,0.57456111907958984,-0.45445060729980469,0.068849563598632812,-0.27129869461059553,-1.0251518249511715,0.364825344085693,0.37216215133666974,0.036493301391601562,-1.4505167007446289,-0.70516729354858398,-0.39285993576049805,0.16508302688598597,0.35133771896362287,0.15022859573364222
2,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,,,,,,,,,,,,,,,,,
3,0.37303237915039045,0.1172657966613766,1.1622906684875485,-0.29042272567749006,0.81348896026611328,0.74242610931396413,,,,,,,,,,,,,,,,,
