,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,0.41105995178222621,0.60861186981201154,0.6085746765136717,-0.19149208068847656,0.55981636047363281,-0.39142246246337908,0.0093929290771486151,1.0083734512329094,-0.69150829315185547,0.059123039245605469,-0.19102668762207031,0.40901622772216761,-0.39100570678710955,-0.93960762023925781,-0.3900663375854494,1.0105363845825188,-0.19114589691162109,-0.58977546691894567,-0.19059276580810547,0.55926895141601562,-0.79163703918456996,0.30954456329345703,0.0084859848022462714,-0.44118022918701172,0.060103416442871094,-0.3911802291870119,0.80941009521484375,0.0083257675170900214,-0.94157123565673828,0.41204891204833949,-0.1915435791015625
2,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,,,,,,,,,,,,,,,,,,,,,,,
3,-0.19037151336669922,-0.19013500213623047,-0.19104194641113281,-0.9907014846801756,-0.58778991699218786,0.22637405395507848,0.40936145782470668,0.60848503112792951,,,,,,,,,,,,,,,,,,,,,,,
