,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,-0.09999999998687326,0.6500000000125619,-0.2999999999887484,0.10000000002644249,1.1000000000258758,-0.5999999999936243,0.15000000001253255,-0.09999999998313491,0.5000000000337828,-0.29999999994258886,-0.8499999999510219,-0.2999999998896987,1.1000000001365517,-0.09999999991678621,-0.49999999992958344,-0.09999999994584563,0.6500000000442956,-0.6999999999389654,0.4000000000941597,0.10000000004380638,-0.34999999996504716,0.15000000008294734,-0.2999999999586205,0.900000000074253,0.10000000003923049,-0.8499999999751715,0.5000000000595541,-0.09999999997045528
2,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,,,,,,,,,,,,,,,,,,,,
3,-0.09999999995460129,-0.09999999995443876,-0.09999999991720365,-0.8999999999317589,-0.49999999984333243,0.30000000022605455,0.5000000001720988,0.7000000001058018,,,,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,,,,,
5,0.1,1.5,0.0001,sigmoid,,,,,,,,,,,,,,,,,,,,,,,,
