,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,2014-03-21,2014-03-22,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,0.24999990311341147,-3.2500000260917243,-2.6000003403768925,-3.250000758981251,-1.6666694635882777,-1.5000067508070085,-0.19999997366812572,-0.24999997676817554,-0.24999999829282604,-1.8264210588370133e-08,0.19999995103743906,-5.0616645985712694e-08,-4.3497758284161137e-08,0.4999999917909328,-0.5999999919690104,7.912011490418536e-09,0.20000000693089515,-0.39999999490011007,0.49999996646666567,0.19999999096839538,0.20000001132180767,0.20000001678877855,0.2000000368912236,0.2000000301140199,0.2000000309895995,0.20000002755628277,0.8000000320602032,0.4000000477698942,4.8418011822093376e-08,-0.19999995458409803,2.984565661279248e-08,-0.1999999938965331,-2.5263009462150876e-08,-0.25000003284529093,-3.429022044088015e-08,-0.6666667194276856
2,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-1.2000035276185752,-0.8000020012237465,-0.6000008011981288,-0.8000005004685251,-0.20000031230966453,-1.743110891183619e-07,-9.27962418018069e-08,0.1999999479408352,1.555645390283189e-09,0.5000000130045921,,,,,,,,,,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.01,0.1,0.0001,sigmoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
