,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04
1,-0.17153431205121983,-0.26715298220621975,0.06911590411812263,-0.502718957344289,0.5464641128925241,-0.5035822623006183,0.4983247858526987,0.39596202034638495,-0.0509002320399059,-0.09559205837638096,0.5063408288452838,0.03999875842175893,-0.497050094511426,-0.0494690847532846,-0.6199597730194668,-0.46038149041766996,0.3383378496004541,-0.09512658689425102,0.08916716909946132,-0.2838315994963274,-0.06331059608717027,0.020361101039931384,-0.5037331108639345,-0.021100614701275333,-0.30033441511011283,-0.21548237333470155,-0.6293785047736247,-0.027822277868902567,0.50252287556407,0.19732773695952943,0.35173482099082953,0.6217091999943722
2,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,,,,,,,,,,,,,,,,,,,,,,,
3,-0.05184506190096094,-0.04142689179068171,-1.0902387715467494,-0.17255130010823727,-0.43532477365940636,-0.481045729221635,-0.0930122402774698,-0.6038277066608071,-0.4571959152084428,,,,,,,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.5,1.5,0.01,poly,,,,,,,,,,,,,,,,,,,,,,,,,,,,
