,0,1,2,3,4,5,6,7,8,9,10,11
0,2014-05-19,2014-05-20,2014-05-21,2014-05-22,2014-05-23,2014-05-24,2014-05-25,2014-05-26,2014-05-27,2014-05-28,2014-05-29,2014-05-30
1,-0.03728931166747529,0.0105835783978101,-0.22772316831258,-0.48278465696246364,-0.37832231954859985,0.19035830256507857,0.03728962884096276,-0.8287678872663857,-0.0307238334496045,1.9581407890340827,0.7131621451686403,0.47699543021899427
2,2014-05-15,2014-05-16,2014-05-17,2014-05-18,,,,,,,,
3,-0.20857634831832783,0.789289709964275,-0.2243032927305766,-0.2552156879777616,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,
5,0.01,0.1,0.1,linear,,,,,,,,
