,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,2014-04-10,2014-04-11,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,-0.15000000000163638,-1.7500000000010862,1.0499999999992253,-0.05000000000029914,-0.3500000000002279,-0.7500000000003686,0.24999999999922817,0.4499999999982993,0.04999999999893223,0.04999999999928928,1.7833333333330126,0.44999999999992735,0.24999999999992895,-0.35000000000006004,-0.9500000000001014,0.04999999999888605,-0.35000000000156994,-1.1500000000028852,-0.1500000000049715,0.11666666666393422
2,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,,,,,,,,,,,,,,
3,-0.5500000000058005,1.1999999999906823,0.04999999999802629,-0.35000000000168896,0.24999999999949907,0.049999999999729816,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,
5,0.01,0.1,0.1,sigmoid,,,,,,,,,,,,,,,,
