,0,1,2,3,4,5,6,7,8,9,10,11
0,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13
1,-0.054921466860658796,0.0207592102177081,0.10004653658350904,-0.10004405438627018,0.5210602652063905,-0.8668078558248133,-0.10001383563942134,0.3242308997457011,-0.09917869739910756,-0.10003490097684775,0.6699640352228222,-0.02376929843050757
2,2014-03-29,2014-03-30,2014-03-31,2014-04-01,,,,,,,,
3,0.3583808597410645,0.21335342084973163,0.7625508840644706,0.5536543397108211,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,
5,0.1,0.1,0.0001,poly,,,,,,,,
