,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,2014-04-06,2014-04-07,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01
1,0.2421183532681246,-0.2553455044016264,0.502585098213606,0.7810968105742768,0.26294801846665194,0.06905748917708099,0.4974149039278739,-0.47491518525612797,0.10617863287441498,-0.18098478150409836,-0.9682127676538865,0.2769057325935149,0.47796125903701636,0.17408569142944508,-1.343305792670491,-0.8275109902347193,-0.31012112608823905,0.29108440650125633,0.4978704708086408,0.26282895338145806
2,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,,,,,,,,,,,,,,
3,0.3525262347511955,0.15999166809861798,1.193084664175574,-0.2578754382238051,0.7881079332606662,0.7419286767760997,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,
5,0.5,0.5,0.1,rbf,,,,,,,,,,,,,,,,
