,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04
1,0.20699832218504888,-0.9877980297066662,-0.06470324401778083,-0.015465164091203576,0.5834904511679149,0.01712413917450295,-0.03154934301051693,0.41146655227659323,-0.1163953573214318,0.018246896929310807,-0.5824211138611313,-0.05323458314955776,-0.2121635539364055,0.5824211254237364,-0.1974365862844616,-0.38333907250227384,0.003211475218447113,-0.040140919481688186,-0.013220543467229895,0.1860951536744775,-0.1948016594491122,0.39819272158712593,-0.2899799724503236,0.007479726468023529,-0.0010230030109408261,0.2074885688472623,0.2034667330943778,0.016906865479631605,0.41704511383691845,0.22727654668556685,0.027318891070615692,0.020691450562334346
2,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,,,,,,,,,,,,,,,,,,,,,,,
3,-0.20108977298480113,-0.17945266761345735,0.016171426384476995,-0.19138543068165514,0.19174614762194242,0.006830230542957061,0.21228071111618885,0.2180237054652734,-0.17140704210281577,,,,,,,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.5,0.5,0.0001,rbf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
