,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,2014-04-05,2014-04-06,2014-04-07,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,0.4749999999734005,0.07499999998209272,0.8749999999891944,-0.3250000000058515,-0.9250000000092813,0.6749999999162304,-1.3250000000468267,-0.3750000001431193,0.674999999848704,0.8749999999793356,0.12499999998473221,-0.12500000000154632,0.8749999999998836,-0.12499999999973532,0.874999999999174,0.12500000000028955,0.37499999999987743,-0.12500000000109956,-0.9250000000014476,-0.7250000000217351,-0.3250000000537243,0.27499999989231316,-0.32500000006795915,-0.12500000003074696
2,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,,,,,,,,,,,,,,,,,
3,0.6749999999892236,-0.12500000000011546,-0.12500000000044142,0.27499999999908553,0.6749999999942515,0.07499999999476525,-0.32500000000468265,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,
5,0.1,1.5,0.1,sigmoid,,,,,,,,,,,,,,,,,,,,
