,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,2014-04-10,2014-04-11,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,-0.18032489572827526,0.49999611272092803,-0.5642792179684699,0.5770079700106185,0.8890916631670827,-0.4999954531928825,-0.0015982614399199235,0.02168937460814746,-0.5374057290290857,-0.22401836772017347,-0.10785979775658561,0.3096287020695012,-0.24744955103056387,-0.011763017122643049,-0.03647983884145489,-0.06140521833669865,-0.10608719554377544,0.33165028886990733,0.19040962514525095,0.03063595727873647
2,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,,,,,,,,,,,,,,
3,-0.13097799610097738,-0.30862204064059373,-0.8992124984352747,-0.2446572984656079,-0.5964728084001187,-0.4095463965955837,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,
5,0.5,1.5,0.1,linear,,,,,,,,,,,,,,,,
