indexje,predict_day,user,window,mood,arousal,valence,activity,true_mood,indexje
3,2014-04-10,AS14.27,2014-04-06-2014-04-09,7.3,-0.04999999999999999,0.65,0.08715277777777777,7.4,3.0
4,2014-04-11,AS14.27,2014-04-07-2014-04-10,7.4,0.15000000000000002,0.7000000000000001,0.09817708333333333,5.8,4.0
11,2014-04-18,AS14.27,2014-04-14-2014-04-17,7.550000000000001,-0.6499999999999999,0.8,0.0976015767877399,8.6,11.0
12,2014-04-19,AS14.27,2014-04-15-2014-04-18,7.800000000000001,-0.45,0.9500000000000001,0.106368937898851,7.5,12.0
13,2014-04-20,AS14.27,2014-04-16-2014-04-19,7.875,-0.3625,0.925,0.09754901960784315,7.2,13.0
14,2014-04-21,AS14.27,2014-04-17-2014-04-20,7.725,-0.1125,0.8250000000000001,0.1132294584500467,6.8,14.0
15,2014-04-22,AS14.27,2014-04-18-2014-04-21,7.525,-0.1625,0.675,0.10749737394957985,7.8,15.0
16,2014-04-23,AS14.27,2014-04-19-2014-04-22,7.325,-0.4125,0.525,0.10275443510737632,8.0,16.0
17,2014-04-24,AS14.27,2014-04-20-2014-04-23,7.45,-0.35,0.6000000000000001,0.10685241813667617,7.6,17.0
18,2014-04-25,AS14.27,2014-04-21-2014-04-24,7.550000000000001,-0.1,0.6,0.0834375313486276,7.6,18.0
19,2014-04-26,AS14.27,2014-04-22-2014-04-25,7.75,0.19999999999999998,0.7000000000000001,0.09889913265581712,9.333333333333334,19.0
20,2014-04-27,AS14.27,2014-04-23-2014-04-26,8.133333333333333,0.6166666666666666,0.9166666666666667,0.16510040483135402,8.0,20.0
21,2014-04-28,AS14.27,2014-04-24-2014-04-27,8.133333333333333,0.7166666666666666,0.9166666666666667,0.17855311373860838,7.8,21.0
22,2014-04-29,AS14.27,2014-04-25-2014-04-28,8.183333333333334,0.6166666666666667,0.9666666666666666,0.18964161163776805,7.2,22.0
23,2014-04-30,AS14.27,2014-04-26-2014-04-29,8.083333333333334,0.016666666666666663,0.9166666666666666,0.1765237603305785,6.6,23.0
24,2014-05-01,AS14.27,2014-04-27-2014-04-30,7.4,0.15000000000000002,0.6,0.1083005802539501,7.6,24.0
25,2014-05-02,AS14.27,2014-04-28-2014-05-01,7.300000000000001,0.15,0.6000000000000001,0.10510057471264363,7.2,25.0
26,2014-05-03,AS14.27,2014-04-29-2014-05-02,7.1499999999999995,-0.15,0.55,0.10206238026819921,6.4,26.0
27,2014-05-04,AS14.27,2014-04-30-2014-05-03,6.949999999999999,0.45,0.45000000000000007,0.1028436302681992,7.4,27.0
28,2014-05-05,AS14.27,2014-05-01-2014-05-04,7.15,0.09999999999999999,0.5,0.10225042962587332,7.666666666666668,28.0
