indexje,predict_day,user,window,mood,arousal,valence,activity,true_mood,indexje
8,2014-05-19,AS14.33,2014-05-15-2014-05-18,6.25,0.012500000000000011,0.5083333333333333,0.052179654052880484,6.2,8.0
9,2014-05-20,AS14.33,2014-05-16-2014-05-19,6.3,-0.03749999999999999,0.4333333333333333,0.023833515312743518,6.25,9.0
10,2014-05-21,AS14.33,2014-05-17-2014-05-20,6.1125,-0.2625,0.30833333333333335,0.015483715604146821,6.0,10.0
11,2014-05-22,AS14.33,2014-05-18-2014-05-21,6.1125,-0.4916666666666667,0.175,0.01561055123352523,5.75,11.0
12,2014-05-23,AS14.33,2014-05-19-2014-05-22,6.05,-0.21666666666666667,0.1875,0.014061965573203295,5.833333333333332,12.0
13,2014-05-24,AS14.33,2014-05-20-2014-05-23,5.958333333333333,-0.375,0.1375,0.016921919934239117,6.4,13.0
14,2014-05-25,AS14.33,2014-05-21-2014-05-24,5.995833333333334,-0.4375,0.075,0.01589790775945028,6.25,14.0
15,2014-05-26,AS14.33,2014-05-22-2014-05-25,6.058333333333334,-0.45833333333333337,0.20833333333333331,0.05197022832104688,5.4,15.0
16,2014-05-27,AS14.33,2014-05-23-2014-05-26,5.970833333333333,-0.6833333333333333,0.14583333333333331,0.07788609817348158,6.2,16.0
17,2014-05-28,AS14.33,2014-05-24-2014-05-27,6.0625,-0.625,0.24583333333333332,0.07591550325843574,8.2,17.0
18,2014-05-29,AS14.33,2014-05-25-2014-05-28,6.5125,-0.4375,0.48333333333333334,0.0981692707936866,7.0,18.0
19,2014-05-30,AS14.33,2014-05-26-2014-05-29,6.7,-0.5833333333333333,0.65,0.10014033641277229,6.8,19.0
