predict_day,user,window,mood,arousal,valence,activity,true_mood
2014-04-05,AS14.28,2014-04-01-2014-04-04,7.0125,-0.175,0.4125,0.11146116354580209,7.6
2014-04-06,AS14.28,2014-04-02-2014-04-05,7.0375,-0.375,0.6125,0.08677361624717914,7.2
2014-04-07,AS14.28,2014-04-03-2014-04-06,7.1375,-0.475,0.6625,0.07903295614407907,8.0
2014-04-15,AS14.28,2014-04-11-2014-04-14,7.3,-0.7375,0.625,0.12974192866630885,6.8
2014-04-16,AS14.28,2014-04-12-2014-04-15,7.15,-0.6375000000000001,0.725,0.07574892707037297,6.2
2014-04-17,AS14.28,2014-04-13-2014-04-16,6.75,-0.30000000000000004,0.3125,0.07542386969421816,7.8
2014-04-18,AS14.28,2014-04-14-2014-04-17,6.9,-0.275,0.3125,0.09180197915906446,5.8
2014-04-19,AS14.28,2014-04-15-2014-04-18,6.65,-0.07500000000000001,0.1875,0.07395984911231944,6.75
2014-04-20,AS14.28,2014-04-16-2014-04-19,6.6375,-0.15000000000000002,0.17083333333333334,0.04978148397415309,7.8
2014-04-21,AS14.28,2014-04-17-2014-04-20,7.0375000000000005,-0.4,0.5208333333333333,0.0486293542036523,8.0
2014-04-22,AS14.28,2014-04-18-2014-04-21,7.0875,-0.3375,0.5833333333333333,0.04055916784739694,7.25
2014-04-23,AS14.28,2014-04-19-2014-04-22,7.45,-0.475,0.8333333333333333,0.07118462393855243,7.0
2014-04-24,AS14.28,2014-04-20-2014-04-23,7.5125,-0.26666666666666666,1.0,0.08982705868052326,8.0
2014-04-25,AS14.28,2014-04-21-2014-04-24,7.5625,-0.21666666666666667,1.05,0.11178905211337009,7.0
2014-04-26,AS14.28,2014-04-22-2014-04-25,7.3125,-0.20416666666666666,1.05,0.12547112403986813,8.0
2014-04-27,AS14.28,2014-04-23-2014-04-26,7.5,-0.016666666666666677,1.05,0.09441049053407002,7.25
2014-04-28,AS14.28,2014-04-24-2014-04-27,7.5625,-0.037500000000000006,0.925,0.08391727724257617,7.5
2014-04-29,AS14.28,2014-04-25-2014-04-28,7.4375,-0.1125,0.875,0.07722351380115071,7.0
2014-04-30,AS14.28,2014-04-26-2014-04-29,7.4375,-0.1125,0.825,0.04462727441724877,6.2
2014-05-01,AS14.28,2014-04-27-2014-04-30,6.9875,-0.1625,0.625,0.0440242459571027,6.4
2014-05-02,AS14.28,2014-04-28-2014-05-01,6.775,-0.375,0.6,0.045111478042467894,6.8
2014-05-03,AS14.28,2014-04-29-2014-05-02,6.6000000000000005,-0.375,0.6,0.042588204711280137,7.4
2014-05-04,AS14.28,2014-04-30-2014-05-03,6.700000000000001,-0.325,0.65,0.056137891731218026,6.8
2014-05-05,AS14.28,2014-05-01-2014-05-04,6.8500000000000005,-0.375,0.7666666666666666,0.05579310301517682,7.0
