Unnamed: 0,mood,arousal,valence,activity,screen,communication,finance,office,social,travel,gsm,amusement,system
2014-04-04,6.5,0.75,0.6666666666666666,0.13877989048726838,0.08572111109616581,0.014409189814814812,0.0,0.006077974537037035,0.026989560185185186,0.019549965277777786,1.0,0.004160486111111111,0.014338344907407416
2014-04-05,6.2,0.0,0.4,0.15029831343020306,0.05632775463991696,0.002458796296296296,0.00045846064814814816,0.0,0.024158078703703702,0.0024778240740740737,0.3636363636363637,0.016850520833333334,0.01867106481481481
2014-04-06,6.25,0.25,0.75,0.08721111947339888,0.032616076392156086,0.0019210763888888886,0.0,0.0,0.012289803240740743,0.004008611111111112,0.0,0.007364872685185181,0.006569675925925926
2014-04-07,6.4,0.2,1.0,0.12565511935667534,0.0694265856511063,0.007574583333333334,0.0005715162037037036,5.828703703703705e-05,0.03151650462962964,0.002877141203703704,0.0,0.0102584375,0.018997025462962967
2014-04-08,6.25,0.0,0.25,0.11765497159315708,0.09254098380053484,0.01609479166666667,0.002269918981481481,0.0011444675925925928,0.03895422453703703,0.001358148148148148,0.18181818181818185,0.01681444444444444,0.0355433101851852
2014-04-09,5.25,0.0,-0.5,0.16551672904404247,0.1278378009078679,0.020472731481481474,0.00044118055555555555,0.0020827199074074073,0.045958090277777794,0.0007623726851851853,0.0,0.029137349537037036,0.35343997685185163
2014-04-10,6.4,0.2,0.6,0.1338207834315732,0.0900753935150526,0.006337395833333331,0.0,0.0,0.05741329861111112,0.0,0.0,0.005131597222222222,0.024473726851851854
2014-04-11,6.6,-0.5,1.0,0.07151068346684088,0.056576099514409374,0.001958275462962963,0.0,0.0,0.029796157407407407,0.0026907638888888892,0.18181818181818185,0.004421192129629629,0.1125175578703704
2014-04-12,6.8,0.0,0.8,0.08403201429421403,0.08443517361526136,0.021834976851851845,0.0,0.0001279976851851852,0.0260799537037037,0.006910104166666664,0.0,0.007795601851851849,0.03329246527777778
2014-04-13,5.6,0.6,0.0,0.09538332496422718,0.1001388426180239,0.01895686342592592,0.0,0.0005233564814814815,0.04734938657407406,0.0018066666666666667,0.2727272727272727,0.013168020833333332,0.014400428240740741
2014-04-14,6.6,-0.4,0.8,0.08742418577600533,0.09067504628940867,0.01257892361111111,0.0002555671296296297,0.0,0.03735508101851853,0.0,0.09090909090909093,0.019340659722222216,0.018892361111111103
2014-04-15,6.8,0.2,1.0,0.12005049713493485,0.08313686341875133,0.025027245370370363,0.00046668981481481485,0.0020088657407407408,0.03680146990740741,0.0,0.5454545454545454,0.0032094675925925928,0.02728862268518517
2014-04-16,7.0,0.0,1.0,0.19809923260395693,0.08139795142191428,0.025236724537037042,0.0,0.0,0.02116596064814814,0.0014945833333333337,0.4545454545454545,0.011458923611111112,0.03329534722222224
2014-04-17,6.8,-0.6,0.8,0.13106163600075882,0.08967267360676216,0.020399652777777773,0.0005760185185185187,0.0014478125,0.04530310185185185,0.003033136574074074,0.18181818181818185,0.0050233796296296285,0.012890717592592593
2014-04-18,6.6,-0.6,0.8,0.07997912314877688,0.0683388078626659,0.003654560185185185,0.00010722222222222222,0.0,0.03645153935185185,0.0055110879629629616,0.0,0.008896087962962967,0.009269479166666669
2014-04-19,5.8,0.4,0.4,0.16716522568030542,0.08424788195777823,0.01645951388888889,0.0,0.0,0.028502534722222226,0.0010766898148148148,0.5454545454545454,0.009977025462962962,0.3813110648148145
