,Unnamed: 0,mood,arousal,valence,activity,screen,communication,social,gsm,amusement,system
10,2014-03-27,5.8,-0.6,0.2,0.07717586025360933,0.1303648842788405,0.10119390046296296,0.0,0.15384615384615385,0.013162083333333328,0.007490081018518516
11,2014-03-28,6.2,0.0,0.6,0.045324583168289634,0.05562824074316907,0.043607349537037016,0.0039931365740740726,0.07692307692307693,0.04779413194444447,0.003772002314814813
12,2014-03-29,6.4,-0.4,1.0,0.1044231818505304,0.02901295139281838,0.018342361111111108,0.0,0.3076923076923077,0.003995856481481483,0.006026041666666666
13,2014-03-30,6.2,-0.8,0.8,0.07491950961612631,0.04782737267790016,0.03744931712962963,0.0,0.3076923076923077,0.004171782407407408,0.003357951388888889
14,2014-03-31,6.8,-0.4,1.0,0.055341321768997434,0.014794456009511587,0.006733263888888889,0.0,0.15384615384615385,0.014695763888888894,0.002047488425925926
15,2014-04-01,7.0,0.0,1.0,0.07812598561494997,0.05373003471504762,0.03239695601851853,0.0041262384259259256,0.0,0.010637118055555556,0.005540925925925926
16,2014-04-02,7.0,-0.2,1.0,0.07312614127423467,0.0389183217480227,0.020226712962962957,0.003574062500000001,0.0,0.007540578703703703,0.00461384259259259
17,2014-04-03,7.2,-1.0,0.8,0.052751485335188086,0.05315336804423064,0.0350332986111111,0.007462523148148151,0.0,0.002915648148148148,0.00818940972222222
18,2014-04-04,7.0,-0.8,1.0,0.04145652357485975,0.10578929398898733,0.0755499074074074,0.002749895833333333,0.2307692307692308,0.0031566087962962962,0.01856851851851852
19,2014-04-05,7.5,0.0,1.0,0.06928846414407397,0.02880848380702513,0.015309293981481476,0.0,0.07692307692307693,0.0025181828703703703,0.0032308333333333343
20,2014-04-06,6.8,-0.4,1.0,0.07736263815327493,0.0493910300952417,0.04171781249999999,6.986111111111112e-05,0.15384615384615385,0.010273912037037038,0.003499942129629629
21,2014-04-07,6.75,-0.25,0.75,0.06685869441897199,0.057897905089237076,0.046528171296296314,0.0,0.07692307692307693,0.004033715277777779,0.005825069444444445
22,2014-04-08,6.75,0.25,0.0,0.08512478025882424,0.028852071775882338,0.017044756944444447,0.0,0.07692307692307693,0.023157893518518508,0.003146261574074075
23,2014-04-09,7.0,0.25,0.75,0.1536189527904702,0.09152275461289623,0.07209018518518519,8.288194444444445e-05,0.07692307692307693,0.010780717592592592,0.005817615740740743
24,2014-04-10,7.2,0.8,1.0,0.013347120143232593,0.038996273149494776,0.02436050925925926,0.002982222222222222,0.07692307692307693,0.01018385416666667,0.005714745370370371
