,Unnamed: 0,mood,arousal,valence,activity,screen,communication,finance,office,social,travel,gsm,amusement,system
9,2014-03-30,7.5,-0.5,0.75,0.049092970521542,0.052352013899772315,0.01502899305555556,0.0,0.0,0.0019407986111111112,0.0,0.0,0.017774039351851855,0.0052391319444444456
10,2014-03-31,7.4,0.0,0.6,0.07050548088338955,0.13700039352255836,0.06172033564814815,0.00047748842592592596,0.0,0.015632581018518513,0.0021224652777777787,0.5454545454545454,0.020950185185185183,0.036709606481481485
11,2014-04-01,6.0,0.2,0.0,0.118443242712736,0.19877206020885044,0.07055006944444447,0.006340578703703704,0.0010693055555555558,0.05833410879629632,0.01868774305555556,0.09090909090909093,0.014645578703703702,0.022027233796296303
12,2014-04-02,6.5,0.3333333333333333,0.6666666666666666,0.10191661063822344,0.2472049884249767,0.08009439814814813,0.002867789351851852,0.0010472337962962963,0.039685092592592605,0.0,0.3636363636363637,0.015548333333333329,0.0457837962962963
13,2014-04-03,6.4,-1.2,0.0,0.04923847270844107,0.24770642361983106,0.1671074305555555,0.0008823379629629629,0.0,0.0365074189814815,0.0002208564814814815,0.3636363636363637,0.014972581018518519,0.02898421296296297
14,2014-04-04,6.2,0.2,0.4,0.12668931120732582,0.14328021990756198,0.06344476851851852,0.0,0.0,0.024145798611111116,0.0018314930555555558,0.2727272727272727,0.017884571759259258,0.02414954861111111
15,2014-04-05,6.8,-0.4,0.6,0.11900230220344547,0.03866239583326711,0.021821863425925923,0.0,0.0,0.004203796296296297,0.002175289351851852,0.0,0.0008839004629629631,0.17683039351851845
16,2014-04-06,6.5,-0.75,0.5,0.06440779944246812,0.08642733796051252,0.038839618055555566,0.0,0.0,0.003720601851851849,0.0,0.3636363636363637,0.0034909722222222217,0.05318184027777778
17,2014-04-07,6.5,-0.6666666666666666,0.25,0.050670621174317886,0.1139627430532817,0.08512748842592592,0.0005338888888888889,0.0001979976851851852,0.017076597222222222,0.0006973032407407407,0.09090909090909093,0.005175011574074074,0.013115601851851849
18,2014-04-08,6.6,-0.4,0.3333333333333333,0.07532705826134849,0.17478162039209294,0.10969390046296296,0.00022142361111111112,0.0,0.03073056712962963,0.0,0.09090909090909093,0.04012128472222221,0.010750370370370368
19,2014-04-09,7.4,-0.8,1.0,0.12038411453232875,0.15692464121513902,0.07149393518518515,0.0,0.0,0.03271238425925927,0.0,0.3636363636363637,0.010888541666666666,0.025647870370370376
20,2014-04-10,7.4,-0.4,0.8,0.07896310519489108,0.1075937384173826,0.0564978125,0.0,0.0002684606481481481,0.01359626157407408,0.0,0.6363636363636364,0.021527222222222232,0.01265094907407407
21,2014-04-11,7.0,-1.2,0.8,0.07998620207306051,0.12183849537262212,0.03861796296296298,0.0010890393518518519,0.0,0.006907488425925925,0.0003962268518518519,0.0,0.022871967592592597,0.0414777662037037
22,2014-04-12,7.25,-0.75,0.75,0.07224906147031818,0.13600473380751074,0.07633197916666665,0.0,0.0,0.003060555555555556,5.8229166666666675e-05,0.0,0.02530650462962963,0.0075791435185185154
23,2014-04-13,8.0,-1.25,1.0,0.014021328954370723,0.02321471063903085,0.01269438657407407,0.0009538541666666668,0.0,0.00039932870370370366,0.0,0.0,0.0028864814814814816,0.005178414351851853
24,2014-04-14,7.2,-1.2,0.6,0.08388731446988419,0.2081649073985992,0.07507273148148151,0.0010338310185185188,0.0,0.03381927083333333,0.000336851851851852,0.18181818181818185,0.07251800925925926,0.022541608796296297
25,2014-04-15,6.4,0.0,0.8,0.09011215278072524,0.15723637729607254,0.07203971064814814,0.00015096064814814814,0.0,0.05125243055555557,9.679398148148148e-05,0.8181818181818182,0.010931967592592592,0.02171468749999999
26,2014-04-16,7.2,0.75,0.5,0.11611033612712215,0.14493605322859907,0.05989601851851852,0.0,0.0,0.022139490740740748,0.0,0.09090909090909093,0.0049390509259259275,0.013277777777777779
27,2014-04-17,6.6,-0.4,0.6,0.056917856672096825,0.17382500000849924,0.13719142361111109,0.0,0.0,0.02438826388888889,0.0,0.18181818181818185,0.0016463078703703705,0.006966655092592592
28,2014-04-18,6.8,-0.8,0.8,0.09403300669497608,0.15614269675479986,0.06182473379629627,0.0013792013888888886,0.0,0.023077800925925925,0.0007392824074074075,0.09090909090909093,0.008962430555555553,0.022564560185185184
29,2014-04-19,7.8,-0.2,1.0,0.09943191172384026,0.1538570370442338,0.03157708333333334,0.0011068171296296297,0.0,0.004591111111111111,0.0014917824074074072,0.09090909090909093,0.0057680324074074075,0.014490578703703703
30,2014-04-20,7.25,-0.25,0.75,0.07481624304311597,0.09656849537458688,0.0576935648148148,0.00012275462962962964,0.0,0.025899791666666658,0.0,0.3636363636363637,0.008420046296296295,0.011783807870370372
31,2014-04-21,7.6,-0.25,1.0,0.10204105896824717,0.04436332175025234,0.02319846064814816,0.00038502314814814817,0.0,0.004964953703703703,0.0007902546296296298,0.18181818181818185,0.000866666666666667,0.042281412037037024
32,2014-04-22,7.4,0.2,1.0,0.09192955182229204,0.1792855323989082,0.1314920486111112,0.0004450578703703704,0.0,0.016464675925925924,0.0,0.18181818181818185,0.012743252314814815,0.030511215277777788
33,2014-04-23,7.6,0.2,1.0,0.04598568913376553,0.16823310184533952,0.10333879629629628,0.0002089236111111111,0.0,0.006094884259259262,0.0,0.09090909090909093,0.004021145833333335,0.015946597222222227
34,2014-04-24,7.6,-0.4,1.0,0.0509029881940343,0.25563053240930605,0.1121774652777778,0.002429826388888889,0.0,0.031117314814814813,0.0005924074074074074,0.09090909090909093,0.051677951388888865,0.025260046296296284
35,2014-04-25,7.2,-0.2,0.8,0.10906106363682744,0.16173543981103988,0.08424935185185185,0.0002438773148148148,0.0,0.02578349537037037,0.0007328240740740741,0.2727272727272727,0.007532777777777778,0.013490590277777777
36,2014-04-26,7.6,-0.2,1.0,0.21424877162423486,0.17919003471456188,0.029720567129629637,0.0003155902777777778,0.0,0.02741177083333333,0.0054487615740740755,0.6363636363636364,0.0014531944444444445,0.013660671296296292
37,2014-04-27,7.5,0.0,1.0,0.030478923798963695,0.06597872685227131,0.028142337962962963,0.0,0.0,0.0003179398148148148,0.0,0.0,0.017479409722222217,0.015644120370370367
38,2014-04-28,7.6,-0.8,0.8,0.0196753225383989,0.12509062499635748,0.054367731481481496,0.005384872685185185,0.0,0.02805478009259259,0.0,0.18181818181818185,0.01792173611111111,0.0195855787037037
39,2014-04-29,7.0,-0.25,1.0,0.10275824852950448,0.09112606480441714,0.04438246527777776,0.0,0.0,0.00476255787037037,0.00048590277777777775,0.0,0.02194256944444445,0.06597626157407409
40,2014-04-30,7.8,-0.4,0.75,0.1510514590407472,0.10619913193362733,0.041095115740740734,0.0043405324074074075,0.0,0.001032013888888889,0.003157384259259259,0.09090909090909093,0.005843310185185186,0.011079375000000002
41,2014-05-01,8.0,-0.4,1.0,0.03706526814765703,0.1795943518341692,0.09480798611111113,0.01529055555555555,0.00032520833333333344,0.056932199074074076,0.0,1.0,0.005449837962962964,0.02483428240740741
42,2014-05-02,7.6,-0.2,1.0,0.07734101929677567,0.17463563658297065,0.09173516203703702,0.012381342592592591,0.0,0.00892668981481482,0.0,0.0,0.004084351851851854,0.009334710648148144
43,2014-05-03,8.0,-0.2,1.0,0.07174088489517204,0.09474578704546996,0.05254370370370368,0.003429548611111111,0.0,0.0023796527777777783,0.0016623958333333337,0.09090909090909093,0.0319670138888889,0.010172013888888887
44,2014-05-04,8.0,-0.5,1.0,0.13619180837703834,0.06816197916037506,0.039139918981481496,0.0,0.0,0.005725428240740742,0.0,0.0,0.010745439814814815,0.02035229166666666
