,Unnamed: 0,mood,arousal,valence,activity,screen,communication,social,travel,gsm,amusement,system
30,2014-04-24,5.6,-0.6,0.4,0.15798611111111102,0.03673188657120423,0.0411899537037037,0.002485196759259259,0.0,0.2352941176470588,0.0,0.00518159722222222
31,2014-04-25,3.333333333333333,0.3333333333333333,-0.6666666666666666,0.07604166666666665,0.06300616898470454,0.02388423611111112,0.010042858796296295,0.0,0.35294117647058826,0.016023148148148147,0.009615034722222221
32,2014-04-26,5.4,-0.4,-0.2,0.01891573906980188,0.08835288196526199,0.05561934027777778,0.010870231481481479,0.0,0.0,0.0037756944444444452,0.010174293981481486
33,2014-04-27,6.0,-0.6,0.4,0.013407752824023428,0.10795557872288752,0.05682333333333334,0.021218171296296287,0.0,0.1176470588235294,0.005113032407407408,0.006849143518518518
34,2014-04-28,6.75,0.25,0.75,0.09448967086834736,0.16616645837271654,0.08454149305555557,0.01898293981481481,1.162037037037037e-05,0.7058823529411765,0.01382667824074074,0.03958672453703704
35,2014-04-29,5.0,-2.0,0.0,0.13463824767244986,0.07696194444817528,0.07139881944444441,0.010094548611111113,0.0,0.5882352941176471,0.010947800925925929,0.03236563657407409
36,2014-04-30,5.0,-2.0,0.5,0.02414791881612267,0.08330611112217115,0.11946405092592592,0.004847638888888889,0.0,0.0,0.01663075231481482,0.015016572916666669
37,2014-05-01,5.0,-1.6666666666666667,-0.3333333333333333,0.10358452683650247,0.06297520834262724,0.047583530092592564,0.009456261574074077,0.0,0.0,0.005005486111111111,0.005496284722222221
38,2014-05-02,6.2,-0.6,0.6,0.059104642201233126,0.0689948726748979,0.07053748842592594,0.009586261574074077,0.0,0.0,0.001929247685185185,0.022732523148148148
39,2014-05-03,5.666666666666668,-0.6666666666666666,0.0,0.07569444444444444,0.02080798610768936,0.003404016203703705,0.01009259259259259,0.0,0.05882352941176471,0.003513634259259259,0.0033571296296296296
40,2014-05-04,8.0,-1.0,1.0,0.08229166666666671,0.0254828356537554,0.025001238425925925,0.002911747685185185,0.0,0.0,0.0017753240740740746,0.006127696759259258
