,Unnamed: 0,mood,arousal,valence,activity,screen,communication,office,social,travel,gsm,amusement,system
8,2014-05-15,6.0,0.0,0.5,0.12253135428946202,0.1838331712754788,0.04020177083333333,0.0,0.08218785879629634,0.0026355092592592593,0.6923076923076923,0.00856998842592593,0.038374131944444466
9,2014-05-16,7.0,0.4,1.0,0.051781347045554434,0.06237915509552866,0.006262500000000001,0.0,0.03187484953703704,0.0,0.8461538461538461,0.00764804398148148,0.025946782407407408
10,2014-05-17,6.0,0.25,0.3333333333333333,0.016673567202696287,0.11285706018132195,0.004960034722222222,0.0,0.04428887731481482,0.0,0.2307692307692308,0.005123495370370371,0.011784050925925922
11,2014-05-18,6.0,-0.6,0.2,0.01773234767380921,0.21145500000428272,0.023871481481481483,0.0,0.1002147337962963,0.0,0.0,0.008787037037037034,0.03198905092592594
12,2014-05-19,6.2,-0.2,0.2,0.009146799328914148,0.058482800929082764,0.0042163194444444435,0.0,0.03762394675925927,0.0,0.0,0.003714513888888889,0.00278462962962963
13,2014-05-20,6.25,-0.5,0.5,0.018382148211167643,0.0915125694539811,0.010040405092592594,0.0,0.0664415162037037,0.0,0.0,0.007596435185185186,0.005640266203703704
14,2014-05-21,6.0,-0.6666666666666666,-0.2,0.017180909720209924,0.11308706018383853,0.021005925925925928,0.0,0.07051795138888889,0.0,0.0,0.012344930555555557,0.007658321759259258
15,2014-05-22,5.75,0.5,0.25,0.011538005032521469,0.05126327547210233,0.014724722222222219,0.0,0.022364421296296302,0.0,0.4615384615384616,0.003130497685185185,0.008780185185185183
16,2014-05-23,5.833333333333332,-0.8333333333333334,0.0,0.02058661677305744,0.0791645717538066,0.009485613425925922,0.0,0.07455200231481482,0.0,0.15384615384615385,0.01192351851851852,0.011350069444444449
17,2014-05-24,6.4,-0.75,0.25,0.01428609951201229,0.1258693171320138,0.026202685185185197,0.0,0.06599906250000002,0.0,0.0,0.013078877314814816,0.010971377314814816
18,2014-05-25,6.25,-0.75,0.3333333333333333,0.16147019196659632,0.08498246526828519,0.01814055555555555,0.0,0.033202210648148135,0.0,0.2307692307692308,0.00224787037037037,0.03222964120370374
19,2014-05-26,5.4,-0.4,0.0,0.11520148444226025,0.21904152776907992,0.014300196759259259,0.001510763888888889,0.06297759259259259,0.0,1.0,0.007971863425925924,0.012138182870370369
20,2014-05-27,6.2,-0.6,0.4,0.012704237112874092,0.04733656250768237,0.02405559027777777,0.0,0.023268101851851845,0.0,0.2307692307692308,0.0014432175925925927,0.009057453703703706
21,2014-05-28,8.2,0.0,1.2,0.10330116965301572,0.16575078701531445,0.022412210648148148,0.004142465277777778,0.06205105324074073,0.0,0.8461538461538461,0.00711465277777778,0.02988092592592592
22,2014-05-29,7.0,-1.3333333333333333,1.0,0.16935445444293906,0.04131181713331629,0.0050359375000000005,0.0,0.020716689814814816,1.0868055555555556e-05,0.4615384615384616,0.0015826157407407408,0.0046670486111111105
23,2014-05-30,6.8,-0.8,-0.4,0.19290118906100084,0.10992646989447097,0.019338449074074074,0.0,0.036648252314814826,0.012183425925925927,0.3076923076923077,0.0030118055555555558,0.03792656250000001
