Unnamed: 0,mood,arousal,valence,activity,screen,calls,sms,builtin,communication,entertainment,finance,game,office,other,social,travel,unknown,utilities,weather
2014-03-21,7.8,-0.4,1.2,0.2122594681147313,9825.663999319073,3.0,2.0,945.1459999999997,3108.8079999999986,4282.085999999998,0.0,0.0,0.0,468.773,1685.4339999999993,0.0,61.8,87.215,0.0
2014-03-22,7.6,-0.8,1.0,0.22079067100843272,14524.601999759669,0.0,0.0,1295.8449999999996,8596.962999999998,2051.53,0.0,0.0,0.0,1093.0179999999998,1903.9470000000001,0.0,72.328,74.434,0.0
2014-03-23,7.8,-0.6,1.0,0.1212586113947738,16030.546999216067,0.0,0.0,931.757,4933.7170000000015,5675.065999999998,0.0,0.0,0.0,795.377,3174.869000000001,0.0,51.409,76.416,366.93700000000007
2014-03-24,7.8,-0.2,1.0,0.1440737345192111,15730.021999835972,0.0,0.0,1173.2820000000004,6090.127999999999,2959.934,194.072,0.0,137.45,1382.9049999999993,3555.0560000000005,0.0,15.109000000000002,94.495,15.07
2014-03-25,8.0,-0.2,1.0,0.1341467837134854,15856.781001091003,2.0,0.0,1776.0500000000006,9165.199,3057.9440000000004,25.429000000000002,0.0,0.0,544.635,2113.006,0.0,29.197,58.283,0.0
2014-03-26,6.8,0.2,0.6,0.20092126251271453,20322.225000381466,15.0,0.0,1436.0059999999994,7735.433000000003,2769.173,0.0,0.0,259.402,1142.6669999999995,3180.192,0.0,135.757,58.24100000000001,6.0870000000000015
2014-03-27,7.75,-0.75,1.0,0.16013329380691074,17837.597000122067,2.0,0.0,1377.2449999999994,8619.059000000001,3634.555000000001,13.057,0.0,36.242,256.43100000000004,3883.8240000000014,0.0,174.44799999999995,180.794,0.0
2014-03-28,7.8,0.0,1.0,0.24840717003596194,17672.089000940327,2.0,0.0,1420.606999999999,7677.405999999999,2125.7730000000006,13.088,0.0,68.523,397.424,2055.419,26.599000000000004,285.9980000000001,67.45100000000001,0.0
2014-03-29,8.4,-1.4,1.0,0.13252437397512365,17474.872000694268,2.0,0.0,745.6260000000003,9433.995999999996,4951.745999999999,0.0,0.0,225.14700000000002,105.20700000000001,1724.7480000000005,0.0,0.0,62.825,0.0
2014-03-30,7.6,-1.2,1.0,0.1126500911089034,11700.13800120354,6.0,0.0,940.7549999999997,4665.377,3374.619000000001,0.0,0.0,44.246,191.637,2183.8540000000007,258.375,98.398,46.37900000000001,1.0070000000000001
2014-03-31,7.6,-0.8,1.0,0.2345195085543214,12971.811000347141,0.0,0.0,827.4930000000003,9438.066000000004,1387.0990000000006,0.0,0.0,0.0,251.44,1008.71,51.06800000000001,185.751,41.77,0.0
2014-04-01,7.8,-1.2,1.2,0.15715008108506562,12881.61699938774,6.0,2.0,4823.892,4574.087000000003,5218.0059999999985,57.263999999999996,0.0,0.0,372.196,1174.38,28.275,169.243,29.526,0.0
2014-04-02,7.6,-0.6,0.6,0.16374439803612315,9073.774998426434,0.0,0.0,657.4830000000002,3926.909000000001,2697.0029999999997,13.048,0.0,0.0,910.432,708.3910000000002,0.0,11.094000000000001,13.581,0.0
2014-04-03,8.0,0.2,1.0,0.12517288902232326,14459.533000946032,1.0,0.0,1513.5550000000005,3706.3060000000014,5515.235000000002,0.0,0.0,105.028,636.7289999999998,2944.5620000000013,2.01,300.221,55.308,0.0
