,Unnamed: 0,mood,arousal,valence,activity,screen,calls,sms,builtin,communication,entertainment,finance,game,office,other,social,travel,unknown,utilities,weather
3,2014-03-24,6.5,-1.0,0.25,0.08183477959828253,12546.419000387195,0.0,0.0,3389.1179999999986,6946.741999999998,465.08600000000007,868.4489999999997,0.0,0.0,439.074,950.617,210.029,0.0,0.0,0
4,2014-03-25,5.75,-0.25,0.0,0.0869440958385846,13155.095999240872,1.0,1.0,5014.600999999999,5569.083000000001,0.0,377.516,0.0,0.0,1517.705,1172.6940000000004,1469.5229999999995,0.0,0.0,0
5,2014-03-26,7.0,-0.2,1.0,0.13618336177266896,10784.664999961855,1.0,1.0,3035.877999999999,4654.136,517.6050000000001,6.047999999999999,0.0,0.0,1899.149,1055.6129999999996,104.189,0.0,0.0,0
6,2014-03-27,6.6,-1.0,0.8,0.08024686578120244,12552.150002241135,1.0,0.0,1914.5849999999994,9562.313000000002,245.31099999999998,155.584,0.0,0.0,98.693,1623.8840000000002,1.008,0.0,0.0,0
7,2014-03-28,6.2,-0.4,0.6,0.0696839987353426,11750.760998725891,1.0,0.0,6551.704000000002,7143.947000000001,161.928,223.365,0.0,0.0,309.146,1189.358,0.0,13.838,0.0,0
8,2014-03-29,8.0,-0.25,1.25,0.16564287093948113,4674.6099982261685,1.0,1.0,3150.4640000000013,1853.369,11.45,155.06099999999995,0.0,0.0,33.428000000000004,821.441,0.0,0.0,0.0,0
9,2014-03-30,6.5,-1.0,1.0,0.009551822310687784,2666.268000602723,1.0,0.0,26314.186,520.2429999999998,0.0,0.0,0.0,0.0,24.286,0.0,0.0,0.0,0.0,0
10,2014-03-31,6.75,-0.25,0.75,0.046555175742613406,3093.012999773025,4.0,2.0,3419.888,1041.851,0.0,0.0,0.0,0.0,39.337,0.0,0.0,0.0,0.0,0
15,2014-04-05,7.4,-1.6,0.6,0.016678436911487744,1485.8990004062653,0.0,0.0,1584.1660000000006,755.5039999999998,0.0,0.0,0.0,3.011,66.697,79.28,0.0,0.0,0.0,0
16,2014-04-06,7.4,-1.0,1.0,0.02901523603791795,1263.3870003223412,1.0,0.0,1628.3429999999994,6760.9540000000015,0.0,0.0,0.0,0.0,44.724,109.675,0.0,0.0,0.0,0
17,2014-04-07,7.0,-0.2,1.0,0.008827357154755956,550.3640000820161,0.0,1.0,224.36500000000004,106.62700000000001,0.0,0.0,0.0,0.0,84.59699999999998,133.944,0.0,0.0,0.0,0
18,2014-04-08,6.8,-0.2,0.8,0.039592086834733885,452.8569993972779,1.0,0.0,40323.877,67.482,0.0,0.0,0.0,0.0,47.408,0.0,0.0,0.0,0.0,0
19,2014-04-09,8.0,0.3333333333333333,1.0,0.11708683473389354,1098.342000484467,0.0,0.0,879.3349999999997,166.57600000000005,0.0,0.0,0.0,0.0,30.412,13.054,0.0,0.0,0.0,0
20,2014-04-10,6.666666666666668,-0.3333333333333333,1.0,0.0520108043217287,846.4809994697566,0.0,0.0,881.543,18.882,0.0,0.0,0.0,0.0,23.165,29.299,0.0,0.0,0.0,0
21,2014-04-11,7.75,1.0,1.0,0.026137955182072826,552.9420001506809,2.0,0.0,5877.102,19.197,0.0,0.0,0.0,0.0,61.62300000000001,66.422,0.0,0.0,0.0,0
22,2014-04-12,7.5,0.0,1.0,0.06368182159869593,115.98700022697449,0.0,0.0,93.682,0.0,0.0,0.0,0.0,0.0,22.239,0.0,0.0,0.0,0.0,0
