,Unnamed: 0,mood,arousal,valence,activity,screen,calls,sms,builtin,communication,entertainment,finance,game,office,other,social,travel,unknown,utilities,weather
0,2014-03-21,6.2,0.2,0.2,0.13405010398938866,17978.907000064843,6.0,0.0,3139.218000000001,6280.890000000002,1007.456,49.544,0.0,172.20600000000005,239.75100000000003,4508.500000000001,915.4450000000003,0.0,598.7539999999998,0.0
1,2014-03-22,6.4,0.6,0.5,0.2368802192399581,6142.1609995365125,3.0,1.0,731.4290000000003,4962.9180000000015,93.324,21.076,0.0,0.0,98.14299999999999,439.63199999999983,37.305,0.0,117.62100000000001,0.0
2,2014-03-23,6.8,0.2,0.8,0.14274111580506368,6773.832001447676,0.0,0.0,1286.246,5237.318999999999,94.346,43.40300000000001,0.0,0.0,72.82300000000002,900.8389999999999,0.0,0.0,30.086,30.386
3,2014-03-24,6.0,0.8,0.0,0.07896105611559798,15047.351000547405,10.0,0.0,866.9559999999997,9270.629,976.971,34.106,0.0,3.01,66.55799999999999,3223.6259999999993,419.805,0.0,178.732,0.0
4,2014-03-25,6.75,0.5,0.5,0.09837411239050677,21475.354999065392,0.0,1.0,1032.7680000000003,10276.750999999998,68.206,43.053999999999995,0.0,0.0,178.81900000000005,1919.471,0.0,235.223,222.893,0.0
5,2014-03-26,6.6,-0.2,0.6,0.10130832167007592,16423.801000356674,0.0,0.0,1167.4969999999996,8988.753,910.4789999999999,52.331,0.0,0.0,97.498,4592.058999999998,0.0,0.0,33.365,0.0
6,2014-03-27,7.0,0.2,0.8,0.1595106409690975,17442.149999380108,2.0,1.0,1229.3269999999998,6936.512000000002,639.3389999999997,42.218999999999994,0.0,182.451,58.532,935.3810000000003,47.31399999999999,0.0,179.02899999999997,0.0
7,2014-03-28,6.4,-0.6,0.6,0.09569802163712016,4923.48899960518,5.0,0.0,10062.595000000003,866.8329999999999,1005.403,89.166,233.03599999999997,0.0,225.951,512.741,1133.0089999999998,0.0,301.717,0.0
8,2014-03-29,8.0,0.2,1.0,0.06820281010186964,8322.621999740602,4.0,1.0,1952.63,2720.692,1627.4289999999994,0.0,0.0,0.0,169.59399999999997,472.88800000000003,52.435,0.0,600.6370000000003,0.0
9,2014-03-30,7.5,-0.5,0.75,0.049092970521542004,4523.214000940327,0.0,0.0,414.365,1298.505,1535.6770000000001,0.0,0.0,0.0,74.003,167.685,0.0,66.477,38.296,0.0
10,2014-03-31,7.4,0.0,0.6,0.07050548088338955,11836.834000349041,6.0,0.0,2961.405000000001,5332.637,1758.92,41.255,51.176,0.0,268.55400000000003,1350.6549999999995,183.38100000000003,29.29,210.30500000000004,0.0
11,2014-04-01,6.0,0.2,0.0,0.118443242712736,17173.906002044678,1.0,0.0,1385.5170000000005,6095.526000000003,1030.637,547.826,234.741,92.388,121.19,5040.067000000002,1614.621,0.0,517.636,0.0
12,2014-04-02,6.5,0.3333333333333333,0.6666666666666666,0.10191661063822344,21358.510999917988,4.0,0.0,3614.349,6920.155999999997,1343.3759999999995,247.777,0.0,90.48100000000001,541.5409999999998,3428.7920000000013,0.0,0.0,341.371,0.0
13,2014-04-03,6.4,-1.2,0.0,0.04923847270844107,21401.835000753403,4.0,0.0,2321.464000000001,14438.081999999995,1293.631,76.234,0.0,0.0,213.90200000000002,3154.2410000000013,19.082,0.0,182.772,0.0
14,2014-04-04,6.2,0.2,0.4,0.12668931120732582,12379.411000013357,2.0,1.0,1957.829,5481.6280000000015,1545.227,0.0,0.0,0.0,176.80100000000004,2086.197,158.241,0.0,128.692,0.0
15,2014-04-05,6.8,-0.4,0.6,0.11900230220344547,3340.4309999942784,0.0,0.0,15159.189999999993,1885.4089999999999,76.369,0.0,0.0,0.0,81.133,363.208,187.945,0.0,118.956,0.0
16,2014-04-06,6.5,-0.75,0.5,0.06440779944246812,7467.3219997882825,4.0,0.0,4548.662,3355.7430000000013,187.21400000000003,0.0,114.406,0.0,119.12,321.45999999999987,0.0,0.0,46.249,0.0
17,2014-04-07,6.5,-0.6666666666666666,0.25,0.050670621174317886,9846.38099980354,1.0,0.0,927.3769999999997,7355.015000000001,447.121,46.128,0.0,17.107,170.34799999999996,1475.418,60.247,0.0,205.81100000000004,0.0
27,2014-04-17,6.6,-0.4,0.6,0.056917856672096825,15018.480000734336,2.0,0.0,552.201,11853.338999999998,142.241,0.0,0.0,0.0,53.76300000000001,2107.146,0.0,0.0,49.718,0.0
28,2014-04-18,6.8,-0.8,0.8,0.09403300669497608,13490.728999614706,1.0,0.0,1860.898,5341.656999999998,774.3539999999998,119.163,0.0,0.0,47.788999999999994,1993.922,63.873999999999995,0.0,88.68,0.0
29,2014-04-19,7.8,-0.2,1.0,0.09943191172384026,13293.2480006218,1.0,0.0,946.1899999999997,2728.26,469.274,95.629,29.084,0.0,31.482,396.67199999999997,128.89,0.0,305.79600000000005,0.0
30,2014-04-20,7.25,-0.25,0.75,0.07481624304311597,8343.518000364305,2.0,2.0,897.0860000000001,4984.723999999998,727.492,10.606000000000002,0.0,0.0,34.202,2237.7419999999993,0.0,0.0,121.035,0.0
31,2014-04-21,7.6,-0.25,1.0,0.10204105896824717,3832.9909992218018,2.0,0.0,3442.2319999999986,2004.3470000000007,74.88000000000002,33.266,0.0,0.0,58.04899999999999,428.972,68.278,0.0,210.882,0.0
32,2014-04-22,7.4,0.2,1.0,0.09192955182229204,15490.269999265669,2.0,0.0,2212.954000000001,11360.913000000008,1101.017,38.453,0.0,0.0,63.16,1422.5479999999998,0.0,0.0,423.215,0.0
33,2014-04-23,7.6,0.2,1.0,0.04598568913376553,14535.339999437334,1.0,0.0,1130.8420000000006,8928.471999999998,347.42700000000013,18.051,0.0,0.0,42.398,526.5980000000002,0.0,0.0,246.944,0.0
34,2014-04-24,7.6,-0.4,1.0,0.0509029881940343,22086.478000164043,1.0,0.0,1466.2709999999988,9692.133000000002,4464.9749999999985,209.937,0.0,0.0,31.933000000000003,2688.5359999999996,51.184,0.0,716.1970000000001,0.0
35,2014-04-25,7.2,-0.2,0.8,0.10906106363682744,13973.941999673845,2.0,1.0,817.6129999999997,7279.144,650.832,21.070999999999998,0.0,0.0,68.847,2227.694,63.316,0.0,347.974,0.0
36,2014-04-26,7.6,-0.2,1.0,0.21424877162423492,15482.018999338146,3.0,4.0,864.5189999999997,2567.8570000000004,125.556,27.267000000000003,0.0,0.0,46.205,2368.377,470.77300000000014,3.148,315.763,0.0
37,2014-04-27,7.5,0.0,1.0,0.030478923798963695,5700.562000036241,0.0,0.0,1291.3139999999996,2431.498,1510.221,0.0,0.0,0.0,1056.684,27.47,0.0,0.0,60.338,0.0
38,2014-04-28,7.6,-0.8,0.8,0.0196753225383989,10807.829999685286,2.0,0.0,1312.0009999999995,4697.372000000001,1548.4379999999999,465.25300000000004,0.0,0.0,72.58399999999997,2423.933,0.0,0.0,380.193,0.0
39,2014-04-29,7.0,-0.25,1.0,0.10275824852950448,7873.291999101641,0.0,0.0,5289.913000000001,3834.6449999999986,1562.5330000000006,0.0,333.305,0.0,40.472,411.485,41.982,0.0,410.436,0.0
40,2014-04-30,7.8,-0.4,0.75,0.1510514590407472,9175.604999065401,1.0,0.0,844.9630000000003,3550.6179999999995,504.862,375.02200000000005,0.0,0.0,185.783,89.166,272.798,0.0,112.295,0.0
41,2014-05-01,8.0,-0.4,1.0,0.03706526814765703,15516.951998472217,7.0,4.0,1876.113,8191.410000000003,470.866,1321.1039999999996,0.0,28.09800000000001,44.43,4918.942000000001,0.0,0.0,269.569,0.0
42,2014-05-02,7.6,-0.2,1.0,0.07734101929677567,15088.519000768665,0.0,0.0,795.4359999999997,7925.917999999999,352.88800000000015,1069.748,0.0,0.0,32.443000000000005,771.2660000000002,0.0,0.0,11.082999999999998,0.0
43,2014-05-03,8.0,-0.2,1.0,0.07174088489517204,8186.0360007286035,0.0,1.0,753.2569999999997,4539.775999999998,2761.950000000001,296.313,0.0,0.0,40.569,205.602,143.631,30.101999999999997,125.605,0.0
44,2014-05-04,8.0,-0.5,1.0,0.13619180837703834,5889.194999456405,0.0,0.0,1758.4379999999994,3381.689000000001,928.4060000000001,0.0,0.0,0.0,35.52500000000001,494.6770000000001,0.0,0.0,0.0,0.0
