,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11
1,-0.4999967515813548,-0.49999624851549207,0.8969282065658746,0.33398999934996354,0.3860752756115504,0.0689688746176591,0.4833466269893929,0.259565608927959,0.33109129956758565,0.5000057473961457,-0.4996047569569706,-1.1184978411014388,-0.27570951339540883,0.7502563382510745,-2.1535449971871,0.055067857474694115,-0.517336737121072,0.4999824807382067,0.48998687931173723,-0.173408212940255
2,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,,,,,,,,,,,,,,
3,-0.6853547274086296,0.48790314086082365,1.169606312221787,0.3945393376642645,-0.21614736437616955,-0.3772634039873175,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,
5,0.5,0.5,0.0001,linear,,,,,,,,,,,,,,,,
