,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26
1,0.6926076316244467,0.18694031676152534,0.3414652638309068,0.9401335572175169,0.7358274876970743,-0.16714611305303695,0.039736489322989677,-0.13351709508459741,0.29092826766337065,0.1963062385741603,-0.015271753101048446,-0.8041431779243613,-0.09013090977730087,-0.08279846428261006,0.32560222692684704,-0.08297353951291342,0.008129227929507543,0.07322703111669338,-0.2002928759671443,-0.49855971525657594,0.10000001416799709,0.49631667230428267,-0.24618365212982773,-0.10000001534650593,0.18810554417825998,-0.10615585568075314,-0.10629475448703118,0.09234650825272617,-0.4964873023895402,-0.08472413593679562,-0.09073358244116303,-0.11291970006605023
2,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05,,,,,,,,,,,,,,,,,,,,,,,
3,-0.030891446750892726,-0.572069607993746,-0.3891377328868062,-0.5787826795735844,-0.3832106939961859,-0.06246832256117241,0.07253630791296573,-0.2867397665724001,-0.3439882588988894,,,,,,,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.1,0.5,0.0001,rbf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
