,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25
1,-0.31746262282755744,0.6378742638759798,-0.07723238647179187,0.1445565986783306,0.20408277064199343,0.10842165241729695,-0.11105172519614204,-0.17315428479984885,0.05580628797053766,-0.13678575681778948,-0.13202892689950652,-0.1202729890491856,-0.28695753114573286,0.11644774141742431,0.11405132837419352,0.14901735959776907,-0.06390918353695252,-0.05689380734936389,0.1393416656644062,-0.09710797724428488,-0.11070389705728356,-0.12936985754193575,0.05573562844324709,0.25261742865646575,-0.5087221450486155,0.14139419488695548,0.11263680854626124,0.13324295009451337
2,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,,,,,,,,,,,,,,,,,,,,
3,0.8560049581805149,0.11280215164133445,-0.41826360062567414,-0.3023025731354281,-0.24560172227120436,0.7289483273182178,-0.15987033557945463,0.18738219878969975,,,,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,,,,,
5,0.1,1.5,0.1,poly,,,,,,,,,,,,,,,,,,,,,,,,
