,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27
1,-0.10002572139406762,0.6499738182012873,-0.3000287969977018,0.09998561855357213,-0.09997426338062354,-0.09997400312414584,-0.09995247752502578,-0.8999905093462752,-0.49996858146404666,0.3000396044972611,0.5000315223187481,0.7000526400827454,1.1000093018502826,-0.6000219354457226,0.14997407774024651,-0.10001953441100575,0.49999254462092946,-0.2999966567948089,-0.8499713414475165,-0.29994239483948615,1.1000664963055504,-0.09998523140460236,-0.4999896292011208,-0.09999773773935505,0.6499979273326977,-0.6999670991543647,0.40004814987264314,0.10002120282998028
2,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05,,,,,,,,,,,,,,,,,,,,
3,-0.35000944175958626,0.15001371784479023,-0.30000215935925567,0.9000156347017416,0.10002537856241567,-0.8499883599348177,0.5000387828422168,-0.10000865323229213,,,,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,,,,,
5,0.1,0.1,0.0001,sigmoid,,,,,,,,,,,,,,,,,,,,,,,,
