,0,1,2,3,4,5,6,7,8,9,10,11
0,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09
1,0.010025202188578497,-0.10428533933679152,0.40852064019043777,0.4020279686826447,-0.08736810065807266,0.009984065040067769,0.013028038358654292,-0.41925996729088144,0.04362284920350401,-1.185652911081001,-0.4517415675048353,0.009991647380530821
2,2014-04-10,2014-04-11,2014-04-12,2014-04-13,,,,,,,,
3,-0.23580515485307973,-0.3446106547121994,0.55395092923749,0.05995610492898251,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,
5,0.01,0.5,0.0001,poly,,,,,,,,
