,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,2014-05-17,2014-05-18,2014-05-19,2014-05-20,2014-05-21,2014-05-22,2014-05-23,2014-05-24,2014-05-25,2014-05-26,2014-05-27,2014-05-28,2014-05-29,2014-05-30,2014-05-31,2014-06-01
1,0.5170049017783143,0.13517784686638556,0.5909912660504739,0.32676342428070093,-0.4829965148132196,-0.21685376151836522,-0.06795209901698573,0.2713139804070499,0.10152515707182985,0.21800563586199484,-0.5340106500339417,-0.18166095201205046,0.11582720856722606,0.47830946918573325,0.07622072246591749,0.010876342882411016
2,2014-06-02,2014-06-03,2014-06-04,2014-06-05,2014-06-06,,,,,,,,,,,
3,-0.009352897103125812,1.034865515632176,0.2717720554789107,0.2568866644592145,0.7494071094944017,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,
5,0.5,1.5,0.1,linear,,,,,,,,,,,,
