,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,2014-03-21,2014-03-22,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25
1,0.25645846560220686,-3.3719947017252148,-2.2732647934237553,-2.4292229377379835,-0.3399289347781398,0.0058581690731989156,0.01393674031084835,0.10137186572391599,-0.09626263952418324,-0.43141528869320567,0.06644010085815388,0.1026243963685749,-0.007694376617934928,0.11740675670781897,-0.14948625793300696,0.35526821023070365,-0.36227617699732484,-0.40114025663629693,-0.37572644642763553,-0.01848903417416725,0.23162180964912338,0.0014672469035579283,-0.013351497397509071,0.3912472598569243,-0.6764627171217148,0.07588442431274611,0.2506284187595007,-0.37988904441129545,0.5209061673775315,0.06567074639540849,0.09555903153200163,0.06031060341113559,-0.006740303923695734,0.010624911767305179,-0.02361955346802702,-0.009382553908256597
2,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.6353169372844025,0.22749252488224503,-0.22045657049049883,-0.40130646418955784,-0.21254901211938293,-0.39141108445049433,-0.14371591753206392,-0.3464235699551219,-0.060464541939340144,-0.7491807822500904,,,,,,,,,,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.01,1.5,0.01,linear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
