,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19
1,1.1487330721600042,0.9161199152693529,0.5160196380772177,-0.030486305521742807,0.007074375430747182,0.7011063822351309,-0.6258971937498687,0.9751965637037499,0.03420840777545919,0.2681365919697516,-0.40569826759180927,-0.4639689393489643,0.7122722909332486,-0.0041476150767891795,-0.41144890196105166,-0.04602062764760806,0.06401360455048,-0.9037327764845706,-0.5348087786550133,-0.29472102216312734,-0.729318011924196,0.8982061982856733,-0.012925721883551233,1.318389756215753
2,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,,,,,,,,,,,,,,,,,
3,-0.6968814359788258,-0.01292521475248165,0.16764447443142316,-0.14350380589381118,0.9002481989401172,0.3490370291766913,0.9639069083977407,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,
5,0.01,0.1,0.01,poly,,,,,,,,,,,,,,,,,,,,
