,0,1,2,3,4,5,6,7,8,9,10,11
0,2014-05-15,2014-05-16,2014-05-17,2014-05-18,2014-05-19,2014-05-20,2014-05-21,2014-05-22,2014-05-23,2014-05-24,2014-05-25,2014-05-26
1,-0.06457939529089085,0.7356478262329285,-0.22290443557245876,-0.11961408883538294,0.1686546845204706,0.28660290734904326,0.03716861328548493,-0.12942175508944498,-0.35325502371984197,0.19885971346056674,0.08038157590851203,-0.5342094095288212
2,2014-05-27,2014-05-28,2014-05-29,2014-05-30,,,,,,,,
3,0.27103865008314365,2.2858295821972954,1.2144043396255677,0.8753968335381401,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,
5,0.1,1,0.1,poly,,,,,,,,
