,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,2014-03-21,2014-03-22,2014-03-23,2014-03-24,2014-03-25,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25
1,-0.27077268137011146,-0.5054797553015273,0.30151621247895743,0.1269503557717675,0.5436602909869563,-0.16567442936688614,-0.34650865563394184,-0.6430291753614634,0.2576295510354587,-0.13300324615414727,0.8678047522547967,0.4317334344475716,-0.1457971370529414,0.29095839264820444,0.5185781213993899,0.40494788577962737,0.5240974312280962,0.12536301737197775,-0.380202320184976,-0.5558935472715882,0.8386930021282328,0.521587240183246,-0.1283316323218786,0.43305281849249866,-0.34472113404299787,-0.4467455522433763,-0.12470058409734097,-0.4815236951398498,-0.8078452578687791,1.0417154445937271,-0.537054336438187,-0.26105212947911305,-0.6637812956768254,-1.0512754512051696,0.13321982347065475,-0.477532481476195
2,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.8661970286246801,-0.8687985433017404,-0.8324546385832248,-0.8112495090820486,0.1271729032421689,0.44585634208721103,0.3598499887641502,0.47792580412623664,-0.2401122069695143,-0.137817107819604,,,,,,,,,,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.5,1.5,0.1,rbf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
