,0,1,2,3,4,5,6,7,8,9,10,11
0,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01
1,0.5444879716803452,-0.3894998596512025,0.4777578288234725,-0.5361552705098314,-1.0236453982339873,-0.9359486786607647,0.4777562775453976,0.2904882560231501,1.1349567237092852,-0.161064717838876,-0.5539867561349796,-0.023575996556334466
2,2014-05-02,2014-05-03,2014-05-04,2014-05-05,,,,,,,,
3,-0.25769132906315395,0.32602903778266157,-0.04072523270947315,-0.30537383922758643,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,
5,0.5,0.5,0.1,linear,,,,,,,,
