,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,2014-03-26,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02,2014-05-03,2014-05-04,2014-05-05
1,0.7509228527564709,0.2510712106663293,0.500300088498717,1.1003874582927198,0.9007132373477678,-0.09876282465400443,0.10114558441872035,-0.0990821712086607,0.3003848688536266,0.2992146513809706,0.09958650672887348,-0.700452805907112,-0.09995539772396711,-0.10019079367643435,0.2995279591503204,-0.10026872315192303,0.09916102748829747,0.16596531143425253,-0.10053123429280841,-0.4998788142591284,0.09995529506117418,0.4999420757987556,-0.24995277472075372,0.09905988682414257,-0.4994515281014422,-0.299471411336091,-0.49963655547665375,-0.29972854887262645,0.09884859178572647,0.2493001356611133,-0.10037645099547987,-0.24937524737908667
2,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26,,,,,,,,,,,,,,,,,,,,,,,
3,-0.0009833321782330984,0.2993963411457159,-0.0005262826732641557,-0.09991100943141884,0.10018379492119411,-0.499836209259791,-0.10025405105638807,-0.0012777999624145053,-0.001004017809496105,,,,,,,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.1,1,0.01,sigmoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,
