,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-25,2014-04-26,2014-04-27,2014-04-28,2014-04-29,2014-04-30,2014-05-01,2014-05-02
1,0.07202635659166923,-0.21926002433925795,-1.219940898206107,-0.37495109971022345,0.17401044392573084,0.09941225376822871,0.28918989128125094,0.5661533551338502,-0.5076051998635611,-0.9639469842873103,0.13914544462634026,0.9452209422477127,0.520688204654113,0.20541433377802054,-0.5315904541868894,-0.457917102010029,-0.47700413547137277,-0.3315579661497292,-1.078281436907961,-1.0038014098217047,0.6553868477333644,1.677768581033086,0.5092537637621168,0.3251922048073981,0.5092539637980407,-0.2981090848092265,0.3811220684602734,0.2540200923453275
2,2014-04-17,2014-04-18,2014-04-19,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,,,,,,,,,,,,,,,,,,,,
3,-0.572211388697677,-3.3169482289760497,0.6245028805026749,-0.057041328904960054,0.5440710124543227,-1.2035046017561024,0.19735829372723313,0.4486157321472639,,,,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,,,,,
5,0.5,0.1,0.1,poly,,,,,,,,,,,,,,,,,,,,,,,,
