,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,2014-03-27,2014-03-28,2014-03-29,2014-03-30,2014-03-31,2014-04-01,2014-04-02,2014-04-03,2014-04-04,2014-04-05,2014-04-06,2014-04-07,2014-04-08,2014-04-09,2014-04-10,2014-04-11,2014-04-12,2014-04-20,2014-04-21,2014-04-22,2014-04-23,2014-04-24,2014-04-25,2014-04-26
1,0.3728421128559667,0.5000067001961606,0.18185011193419687,-0.24437946644039865,-0.09760417454490433,0.49999711871835384,-0.9049259912139878,0.6368669168900416,-0.26214900300510546,0.07675137513673125,-0.49999970800544347,-0.6267537333666287,0.6680176473578765,-0.12393979301397362,-0.6299561675681309,-0.28955395404040374,-0.2654360700103302,-0.5552535416970548,-0.18207152770145907,0.15091312404388102,-0.5236171744166738,0.5617524627094905,0.12649893053959094,0.5400513982751969
2,2014-04-13,2014-04-14,2014-04-15,2014-04-16,2014-04-17,2014-04-18,2014-04-19,,,,,,,,,,,,,,,,,
3,-1.2445313576141634,-0.8343551883451248,-0.47188041657126245,-0.9409817826518525,0.7574941465566285,-0.07134872110117474,1.4252787860602405,,,,,,,,,,,,,,,,,
4,epsilon,C,tol,kernel,,,,,,,,,,,,,,,,,,,,
5,0.5,1.5,0.0001,poly,,,,,,,,,,,,,,,,,,,,
